job_id=605822
array_job_id=605822
array_task_id=1
job_name=vs3n2st4
partition=epyc
node_list=doom
excluded_nodes=bar
workdir=/home/gyqyan/zexuan/ecg1d_code/1D_thouless_pumping
cpus_per_task=32
mem_per_node=16384
binary=./build/ecg1d_vs3_n2_dt001_staged_full
case_label=gauss_sigma3p000
mode=gauss
sigma=3.0
planning_estimate=staged local dt: shoulders dt/10, core dt/20, 277470 steps; 32-core benchmark gauss ~0.23 s/step near s=0.25
progress N=2 step 28000/277470 10.1% t=104.97996 eta_s=53471.8 E=-0.97535592 P=0.79365721 dP=-0.20600168 r12=8.08040863 Vg=0.00100787 norm=1.00000000 rank=25/256 sv_max=3.00e+03 resid=1.80e-01
progress N=2 step 28250/277470 10.2% t=105.10496 eta_s=53428.0 E=-0.97487707 P=0.79359149 dP=-0.20606741 r12=8.07823265 Vg=0.00101040 norm=1.00000000 rank=25/256 sv_max=2.93e+03 resid=1.76e-01
progress N=2 step 28500/277470 10.3% t=105.22996 eta_s=53370.1 E=-0.97439866 P=0.79353012 dP=-0.20612877 r12=8.07599951 Vg=0.00101236 norm=1.00000000 rank=25/256 sv_max=2.93e+03 resid=1.75e-01
progress N=2 step 28750/277470 10.4% t=105.35496 eta_s=53309.2 E=-0.97392075 P=0.79346945 dP=-0.20618944 r12=8.07369686 Vg=0.00101395 norm=1.00000000 rank=25/256 sv_max=2.97e+03 resid=1.78e-01
progress N=2 step 29000/277470 10.5% t=105.47996 eta_s=53261.8 E=-0.97344295 P=0.79340781 dP=-0.20625108 r12=8.07132656 Vg=0.00101564 norm=1.00000000 rank=25/256 sv_max=3.02e+03 resid=1.84e-01
progress N=2 step 29250/277470 10.5% t=105.60496 eta_s=53207.6 E=-0.97296601 P=0.79334289 dP=-0.20631600 r12=8.06891324 Vg=0.00101812 norm=1.00000000 rank=25/256 sv_max=3.10e+03 resid=1.89e-01
progress N=2 step 29500/277470 10.6% t=105.72996 eta_s=53159.9 E=-0.97248919 P=0.79327187 dP=-0.20638702 r12=8.06650133 Vg=0.00102204 norm=1.00000000 rank=25/256 sv_max=3.23e+03 resid=1.88e-01
progress N=2 step 29750/277470 10.7% t=105.85496 eta_s=53105.3 E=-0.97201297 P=0.79319145 dP=-0.20646744 r12=8.06412823 Vg=0.00102775 norm=1.00000000 rank=25/256 sv_max=3.40e+03 resid=1.81e-01
progress N=2 step 30000/277470 10.8% t=105.97996 eta_s=53046.3 E=-0.97153721 P=0.79309771 dP=-0.20656118 r12=8.06180429 Vg=0.00103514 norm=1.00000000 rank=24/256 sv_max=3.56e+03 resid=1.74e-01
progress N=2 step 30250/277470 10.9% t=106.10496 eta_s=52985.2 E=-0.97106172 P=0.79299276 dP=-0.20666614 r12=8.05955907 Vg=0.00104346 norm=1.00000000 rank=24/256 sv_max=3.68e+03 resid=1.70e-01
progress N=2 step 30500/277470 11.0% t=106.22996 eta_s=52911.2 E=-0.97058700 P=0.79287144 dP=-0.20678745 r12=8.05739576 Vg=0.00105170 norm=1.00000000 rank=24/256 sv_max=3.69e+03 resid=1.73e-01
progress N=2 step 30750/277470 11.1% t=106.35496 eta_s=52859.1 E=-0.97011239 P=0.79273028 dP=-0.20692861 r12=8.05532135 Vg=0.00105892 norm=1.00000000 rank=24/256 sv_max=3.60e+03 resid=1.85e-01
progress N=2 step 31000/277470 11.2% t=106.47996 eta_s=52809.5 E=-0.96963846 P=0.79256730 dP=-0.20709159 r12=8.05333520 Vg=0.00106485 norm=1.00000000 rank=24/256 sv_max=3.43e+03 resid=2.02e-01
progress N=2 step 31250/277470 11.3% t=106.60496 eta_s=52763.7 E=-0.96916487 P=0.79237597 dP=-0.20728292 r12=8.05140483 Vg=0.00107018 norm=1.00000000 rank=25/256 sv_max=3.30e+03 resid=2.19e-01
progress N=2 step 31500/277470 11.4% t=106.72996 eta_s=52714.3 E=-0.96869164 P=0.79215885 dP=-0.20750004 r12=8.04955801 Vg=0.00107481 norm=1.00000000 rank=24/256 sv_max=3.24e+03 resid=2.36e-01
progress N=2 step 31750/277470 11.4% t=106.85496 eta_s=52663.0 E=-0.96821913 P=0.79192142 dP=-0.20773747 r12=8.04780114 Vg=0.00107845 norm=1.00000000 rank=24/256 sv_max=3.24e+03 resid=2.41e-01
progress N=2 step 32000/277470 11.5% t=106.97996 eta_s=52610.0 E=-0.96774679 P=0.79166832 dP=-0.20799057 r12=8.04609255 Vg=0.00108154 norm=1.00000000 rank=24/256 sv_max=3.30e+03 resid=2.33e-01
progress N=2 step 32250/277470 11.6% t=107.10496 eta_s=52543.2 E=-0.96727526 P=0.79140344 dP=-0.20825545 r12=8.04439837 Vg=0.00108431 norm=1.00000000 rank=24/256 sv_max=3.39e+03 resid=2.14e-01
progress N=2 step 32500/277470 11.7% t=107.22996 eta_s=52494.0 E=-0.96680403 P=0.79113052 dP=-0.20852837 r12=8.04269045 Vg=0.00108696 norm=1.00000000 rank=24/256 sv_max=3.49e+03 resid=1.90e-01
progress N=2 step 32750/277470 11.8% t=107.35496 eta_s=52439.3 E=-0.96633329 P=0.79085447 dP=-0.20880442 r12=8.04095877 Vg=0.00108971 norm=1.00000000 rank=24/256 sv_max=3.59e+03 resid=1.67e-01
progress N=2 step 33000/277470 11.9% t=107.47996 eta_s=52391.8 E=-0.96586322 P=0.79058110 dP=-0.20907779 r12=8.03921835 Vg=0.00109274 norm=1.00000000 rank=24/256 sv_max=3.68e+03 resid=1.50e-01
progress N=2 step 33250/277470 12.0% t=107.60496 eta_s=52345.3 E=-0.96539335 P=0.79031526 dP=-0.20934363 r12=8.03750297 Vg=0.00109614 norm=1.00000000 rank=24/256 sv_max=3.74e+03 resid=1.37e-01
progress N=2 step 33500/277470 12.1% t=107.72996 eta_s=52295.2 E=-0.96492444 P=0.79005847 dP=-0.20960042 r12=8.03584882 Vg=0.00109984 norm=1.00000000 rank=24/256 sv_max=3.74e+03 resid=1.28e-01
progress N=2 step 33750/277470 12.2% t=107.85496 eta_s=52249.7 E=-0.96445583 P=0.78980779 dP=-0.20985110 r12=8.03427948 Vg=0.00110370 norm=1.00000000 rank=24/256 sv_max=3.68e+03 resid=1.23e-01
progress N=2 step 34000/277470 12.3% t=107.97996 eta_s=52198.9 E=-0.96398791 P=0.78955711 dP=-0.21010178 r12=8.03280219 Vg=0.00110753 norm=1.00000000 rank=24/256 sv_max=3.56e+03 resid=1.19e-01
progress N=2 step 34250/277470 12.3% t=108.10496 eta_s=52151.0 E=-0.96352073 P=0.78930043 dP=-0.21035846 r12=8.03140994 Vg=0.00111125 norm=1.00000000 rank=24/256 sv_max=3.40e+03 resid=1.16e-01
progress N=2 step 34500/277470 12.4% t=108.22996 eta_s=52100.9 E=-0.96305398 P=0.78903361 dP=-0.21062528 r12=8.03008224 Vg=0.00111489 norm=1.00000000 rank=24/256 sv_max=3.25e+03 resid=1.12e-01
progress N=2 step 34750/277470 12.5% t=108.35496 eta_s=52050.7 E=-0.96258843 P=0.78875519 dP=-0.21090370 r12=8.02879641 Vg=0.00111887 norm=1.00000000 rank=25/256 sv_max=3.19e+03 resid=1.07e-01
progress N=2 step 35000/277470 12.6% t=108.47996 eta_s=51991.4 E=-0.96212333 P=0.78846390 dP=-0.21119499 r12=8.02754814 Vg=0.00112285 norm=1.00000000 rank=25/256 sv_max=3.22e+03 resid=1.02e-01
progress N=2 step 35250/277470 12.7% t=108.60496 eta_s=51937.2 E=-0.96165914 P=0.78815878 dP=-0.21150012 r12=8.02628869 Vg=0.00112665 norm=1.00000000 rank=25/256 sv_max=3.31e+03 resid=9.87e-02
progress N=2 step 35500/277470 12.8% t=108.72996 eta_s=51888.8 E=-0.96119576 P=0.78784003 dP=-0.21181886 r12=8.02496960 Vg=0.00113047 norm=1.00000000 rank=25/256 sv_max=3.44e+03 resid=9.74e-02
progress N=2 step 35750/277470 12.9% t=108.85496 eta_s=51837.0 E=-0.96073292 P=0.78750912 dP=-0.21214977 r12=8.02356626 Vg=0.00113467 norm=1.00000000 rank=25/256 sv_max=3.60e+03 resid=9.79e-02
progress N=2 step 36000/277470 13.0% t=108.97996 eta_s=51783.0 E=-0.96027125 P=0.78716938 dP=-0.21248952 r12=8.02209054 Vg=0.00113955 norm=1.00000000 rank=24/256 sv_max=3.75e+03 resid=1.00e-01
progress N=2 step 36250/277470 13.1% t=109.10496 eta_s=51728.9 E=-0.95981004 P=0.78682433 dP=-0.21283456 r12=8.02057317 Vg=0.00114517 norm=1.00000000 rank=24/256 sv_max=3.84e+03 resid=1.05e-01
progress N=2 step 36500/277470 13.2% t=109.22996 eta_s=51676.4 E=-0.95934976 P=0.78647730 dP=-0.21318159 r12=8.01904713 Vg=0.00115170 norm=1.00000000 rank=24/256 sv_max=3.87e+03 resid=1.12e-01
progress N=2 step 36750/277470 13.2% t=109.35496 eta_s=51616.1 E=-0.95889023 P=0.78612968 dP=-0.21352921 r12=8.01755300 Vg=0.00115892 norm=1.00000000 rank=24/256 sv_max=3.85e+03 resid=1.22e-01
progress N=2 step 37000/277470 13.3% t=109.47996 eta_s=51547.1 E=-0.95843126 P=0.78577760 dP=-0.21388129 r12=8.01610728 Vg=0.00116626 norm=1.00000000 rank=24/256 sv_max=3.77e+03 resid=1.34e-01
progress N=2 step 37250/277470 13.4% t=109.60496 eta_s=51492.6 E=-0.95797341 P=0.78541424 dP=-0.21424465 r12=8.01469239 Vg=0.00117301 norm=1.00000000 rank=24/256 sv_max=3.64e+03 resid=1.48e-01
progress N=2 step 37500/277470 13.5% t=109.72996 eta_s=51443.1 E=-0.95751603 P=0.78503462 dP=-0.21462427 r12=8.01326798 Vg=0.00117866 norm=1.00000000 rank=24/256 sv_max=3.46e+03 resid=1.62e-01
progress N=2 step 37750/277470 13.6% t=109.85496 eta_s=51396.0 E=-0.95705950 P=0.78463803 dP=-0.21502086 r12=8.01179914 Vg=0.00118317 norm=1.00000000 rank=24/256 sv_max=3.31e+03 resid=1.71e-01
progress N=2 step 38000/277470 13.7% t=109.97996 eta_s=51348.8 E=-0.95660361 P=0.78422687 dP=-0.21543202 r12=8.01027580 Vg=0.00118684 norm=1.00000000 rank=24/256 sv_max=3.23e+03 resid=1.74e-01
progress N=2 step 38250/277470 13.8% t=110.10496 eta_s=51300.1 E=-0.95614818 P=0.78381140 dP=-0.21584749 r12=8.00874562 Vg=0.00119035 norm=1.00000000 rank=25/256 sv_max=3.30e+03 resid=1.72e-01
progress N=2 step 38500/277470 13.9% t=110.22996 eta_s=51245.2 E=-0.95569352 P=0.78338820 dP=-0.21627069 r12=8.00722235 Vg=0.00119377 norm=1.00000000 rank=25/256 sv_max=3.40e+03 resid=1.70e-01
progress N=2 step 38750/277470 14.0% t=110.35496 eta_s=51195.1 E=-0.95523922 P=0.78296039 dP=-0.21669850 r12=8.00570082 Vg=0.00119768 norm=1.00000000 rank=25/256 sv_max=3.49e+03 resid=1.68e-01
progress N=2 step 39000/277470 14.1% t=110.47996 eta_s=51141.6 E=-0.95478566 P=0.78253394 dP=-0.21712495 r12=8.00420503 Vg=0.00120282 norm=1.00000000 rank=25/256 sv_max=3.55e+03 resid=1.66e-01
progress N=2 step 39250/277470 14.1% t=110.60496 eta_s=51093.3 E=-0.95433270 P=0.78211359 dP=-0.21754530 r12=8.00277938 Vg=0.00120969 norm=1.00000000 rank=25/256 sv_max=3.56e+03 resid=1.59e-01
progress N=2 step 39500/277470 14.2% t=110.72996 eta_s=51041.1 E=-0.95388035 P=0.78170105 dP=-0.21795784 r12=8.00146177 Vg=0.00121828 norm=1.00000000 rank=25/256 sv_max=3.52e+03 resid=1.50e-01
progress N=2 step 39750/277470 14.3% t=110.85496 eta_s=50995.6 E=-0.95342898 P=0.78129549 dP=-0.21836340 r12=8.00026240 Vg=0.00122804 norm=1.00000000 rank=25/256 sv_max=3.44e+03 resid=1.40e-01
progress N=2 step 40000/277470 14.4% t=110.97996 eta_s=50949.4 E=-0.95297821 P=0.78089331 dP=-0.21876558 r12=7.99916253 Vg=0.00123798 norm=1.00000000 rank=25/256 sv_max=3.31e+03 resid=1.30e-01
progress N=2 step 40250/277470 14.5% t=111.10496 eta_s=50905.1 E=-0.95252843 P=0.78048820 dP=-0.21917069 r12=7.99812067 Vg=0.00124683 norm=1.00000000 rank=25/256 sv_max=3.17e+03 resid=1.24e-01
progress N=2 step 40500/277470 14.6% t=111.22996 eta_s=50846.8 E=-0.95207944 P=0.78007639 dP=-0.21958250 r12=7.99708129 Vg=0.00125364 norm=1.00000000 rank=25/256 sv_max=3.04e+03 resid=1.20e-01
progress N=2 step 40750/277470 14.7% t=111.35496 eta_s=50786.4 E=-0.95163117 P=0.77966196 dP=-0.21999693 r12=7.99599871 Vg=0.00125831 norm=1.00000000 rank=25/256 sv_max=2.96e+03 resid=1.19e-01
progress N=2 step 41000/277470 14.8% t=111.47996 eta_s=50737.0 E=-0.95118391 P=0.77925084 dP=-0.22040805 r12=7.99484700 Vg=0.00126137 norm=1.00000000 rank=25/256 sv_max=2.97e+03 resid=1.18e-01
progress N=2 step 41250/277470 14.9% t=111.60496 eta_s=50688.4 E=-0.95073722 P=0.77884660 dP=-0.22081229 r12=7.99361902 Vg=0.00126365 norm=1.00000000 rank=25/256 sv_max=3.09e+03 resid=1.19e-01
progress N=2 step 41500/277470 15.0% t=111.72996 eta_s=50637.7 E=-0.95029143 P=0.77845319 dP=-0.22120570 r12=7.99233207 Vg=0.00126610 norm=1.00000000 rank=25/256 sv_max=3.30e+03 resid=1.19e-01
progress N=2 step 41750/277470 15.0% t=111.85496 eta_s=50578.5 E=-0.94984634 P=0.77807391 dP=-0.22158498 r12=7.99102426 Vg=0.00126960 norm=1.00000000 rank=25/256 sv_max=3.57e+03 resid=1.20e-01
progress N=2 step 42000/277470 15.1% t=111.97996 eta_s=50530.9 E=-0.94940192 P=0.77770534 dP=-0.22195355 r12=7.98973436 Vg=0.00127449 norm=1.00000000 rank=24/256 sv_max=3.78e+03 resid=1.22e-01
progress N=2 step 42250/277470 15.2% t=112.10496 eta_s=50483.8 E=-0.94895853 P=0.77734503 dP=-0.22231386 r12=7.98848008 Vg=0.00128111 norm=1.00000000 rank=24/256 sv_max=3.89e+03 resid=1.23e-01
progress N=2 step 42500/277470 15.3% t=112.22996 eta_s=50433.6 E=-0.94851581 P=0.77699003 dP=-0.22266886 r12=7.98729547 Vg=0.00128952 norm=1.00000000 rank=24/256 sv_max=3.92e+03 resid=1.21e-01
progress N=2 step 42750/277470 15.4% t=112.35496 eta_s=50387.3 E=-0.94807415 P=0.77663114 dP=-0.22302775 r12=7.98620778 Vg=0.00129886 norm=1.00000000 rank=24/256 sv_max=3.88e+03 resid=1.17e-01
progress N=2 step 43000/277470 15.5% t=112.47996 eta_s=50337.8 E=-0.94763335 P=0.77625659 dP=-0.22340230 r12=7.98522655 Vg=0.00130775 norm=1.00000000 rank=24/256 sv_max=3.75e+03 resid=1.14e-01
progress N=2 step 43250/277470 15.6% t=112.60496 eta_s=50290.7 E=-0.94719334 P=0.77585565 dP=-0.22380324 r12=7.98433539 Vg=0.00131508 norm=1.00000000 rank=24/256 sv_max=3.54e+03 resid=1.12e-01
progress N=2 step 43500/277470 15.7% t=112.72996 eta_s=50241.1 E=-0.94675441 P=0.77542305 dP=-0.22423584 r12=7.98350233 Vg=0.00132066 norm=1.00000000 rank=24/256 sv_max=3.33e+03 resid=1.14e-01
progress N=2 step 43750/277470 15.8% t=112.85496 eta_s=50186.1 E=-0.94631610 P=0.77495999 dP=-0.22469890 r12=7.98270217 Vg=0.00132541 norm=1.00000000 rank=25/256 sv_max=3.22e+03 resid=1.15e-01
progress N=2 step 44000/277470 15.9% t=112.97996 eta_s=50134.9 E=-0.94587872 P=0.77446947 dP=-0.22518942 r12=7.98196267 Vg=0.00133051 norm=1.00000000 rank=25/256 sv_max=3.30e+03 resid=1.14e-01
progress N=2 step 44250/277470 15.9% t=113.10496 eta_s=50080.9 E=-0.94544207 P=0.77395319 dP=-0.22570570 r12=7.98134163 Vg=0.00133561 norm=1.00000000 rank=25/256 sv_max=3.43e+03 resid=1.14e-01
progress N=2 step 44500/277470 16.0% t=113.22996 eta_s=50034.1 E=-0.94500605 P=0.77341700 dP=-0.22624189 r12=7.98083614 Vg=0.00134110 norm=1.00000000 rank=25/256 sv_max=3.54e+03 resid=1.16e-01
progress N=2 step 44750/277470 16.1% t=113.35496 eta_s=49984.8 E=-0.94457106 P=0.77286767 dP=-0.22679122 r12=7.98042944 Vg=0.00134767 norm=1.00000000 rank=25/256 sv_max=3.60e+03 resid=1.20e-01
progress N=2 step 45000/277470 16.2% t=113.47996 eta_s=49938.9 E=-0.94413671 P=0.77230985 dP=-0.22734904 r12=7.98011937 Vg=0.00135602 norm=1.00000000 rank=25/256 sv_max=3.63e+03 resid=1.24e-01
progress N=2 step 45250/277470 16.3% t=113.60496 eta_s=49891.4 E=-0.94370339 P=0.77174475 dP=-0.22791414 r12=7.97991176 Vg=0.00136641 norm=1.00000000 rank=24/256 sv_max=3.67e+03 resid=1.26e-01
progress N=2 step 45500/277470 16.4% t=113.72996 eta_s=49843.6 E=-0.94327104 P=0.77116888 dP=-0.22849002 r12=7.97981960 Vg=0.00137849 norm=1.00000000 rank=24/256 sv_max=3.75e+03 resid=1.25e-01
progress N=2 step 45750/277470 16.5% t=113.85496 eta_s=49797.5 E=-0.94283958 P=0.77057860 dP=-0.22908029 r12=7.97986206 Vg=0.00139101 norm=1.00000000 rank=24/256 sv_max=3.79e+03 resid=1.23e-01
progress N=2 step 46000/277470 16.6% t=113.97996 eta_s=49748.8 E=-0.94240940 P=0.76997315 dP=-0.22968574 r12=7.98001432 Vg=0.00140264 norm=1.00000000 rank=24/256 sv_max=3.77e+03 resid=1.23e-01
progress N=2 step 46250/277470 16.7% t=114.10496 eta_s=49702.6 E=-0.94198006 P=0.76935141 dP=-0.23030749 r12=7.98022868 Vg=0.00141220 norm=1.00000000 rank=24/256 sv_max=3.64e+03 resid=1.25e-01
progress N=2 step 46500/277470 16.8% t=114.22996 eta_s=49653.2 E=-0.94155185 P=0.76871691 dP=-0.23094198 r12=7.98046300 Vg=0.00141930 norm=1.00000000 rank=25/256 sv_max=3.47e+03 resid=1.29e-01
progress N=2 step 46750/277470 16.8% t=114.35496 eta_s=49606.2 E=-0.94112468 P=0.76807412 dP=-0.23158477 r12=7.98069436 Vg=0.00142411 norm=1.00000000 rank=25/256 sv_max=3.30e+03 resid=1.32e-01
progress N=2 step 47000/277470 16.9% t=114.47996 eta_s=49559.1 E=-0.94069836 P=0.76743294 dP=-0.23222596 r12=7.98091689 Vg=0.00142795 norm=1.00000000 rank=25/256 sv_max=3.23e+03 resid=1.31e-01
progress N=2 step 47250/277470 17.0% t=114.60496 eta_s=49506.4 E=-0.94027332 P=0.76680111 dP=-0.23285778 r12=7.98115424 Vg=0.00143176 norm=1.00000000 rank=25/256 sv_max=3.29e+03 resid=1.27e-01
progress N=2 step 47500/277470 17.1% t=114.72996 eta_s=49455.6 E=-0.93984907 P=0.76618554 dP=-0.23347335 r12=7.98141901 Vg=0.00143633 norm=1.00000000 rank=25/256 sv_max=3.48e+03 resid=1.20e-01
progress N=2 step 47750/277470 17.2% t=114.85496 eta_s=49395.8 E=-0.93942587 P=0.76558670 dP=-0.23407219 r12=7.98169907 Vg=0.00144191 norm=1.00000000 rank=24/256 sv_max=3.70e+03 resid=1.13e-01
progress N=2 step 48000/277470 17.3% t=114.97996 eta_s=49341.9 E=-0.93900372 P=0.76499988 dP=-0.23465901 r12=7.98195010 Vg=0.00144823 norm=1.00000000 rank=24/256 sv_max=3.86e+03 resid=1.07e-01
progress N=2 step 48250/277470 17.4% t=115.10496 eta_s=49294.7 E=-0.93858245 P=0.76441893 dP=-0.23523997 r12=7.98213194 Vg=0.00145479 norm=1.00000000 rank=24/256 sv_max=3.92e+03 resid=1.02e-01
progress N=2 step 48500/277470 17.5% t=115.22996 eta_s=49248.9 E=-0.93816245 P=0.76383723 dP=-0.23582166 r12=7.98222530 Vg=0.00146073 norm=1.00000000 rank=24/256 sv_max=3.88e+03 resid=9.72e-02
progress N=2 step 48750/277470 17.6% t=115.35496 eta_s=49203.7 E=-0.93774335 P=0.76325109 dP=-0.23640780 r12=7.98223695 Vg=0.00146549 norm=1.00000000 rank=24/256 sv_max=3.78e+03 resid=9.41e-02
progress N=2 step 49000/277470 17.7% t=115.47996 eta_s=49156.1 E=-0.93732531 P=0.76265979 dP=-0.23699910 r12=7.98219348 Vg=0.00146894 norm=1.00000000 rank=24/256 sv_max=3.69e+03 resid=9.27e-02
progress N=2 step 49250/277470 17.7% t=115.60496 eta_s=49111.3 E=-0.93690832 P=0.76206380 dP=-0.23759509 r12=7.98211986 Vg=0.00147137 norm=1.00000000 rank=24/256 sv_max=3.62e+03 resid=9.31e-02
progress N=2 step 49500/277470 17.8% t=115.72996 eta_s=49057.1 E=-0.93649221 P=0.76146325 dP=-0.23819564 r12=7.98202757 Vg=0.00147331 norm=1.00000000 rank=24/256 sv_max=3.59e+03 resid=9.51e-02
progress N=2 step 49750/277470 17.9% t=115.85496 eta_s=49008.5 E=-0.93607727 P=0.76085825 dP=-0.23880064 r12=7.98192471 Vg=0.00147545 norm=1.00000000 rank=24/256 sv_max=3.58e+03 resid=9.77e-02
progress N=2 step 50000/277470 18.0% t=115.97996 eta_s=48962.1 E=-0.93566323 P=0.76024989 dP=-0.23940900 r12=7.98182533 Vg=0.00147840 norm=1.00000000 rank=24/256 sv_max=3.61e+03 resid=1.00e-01
progress N=2 step 50250/277470 18.1% t=116.10496 eta_s=48914.0 E=-0.93525022 P=0.75963992 dP=-0.24001897 r12=7.98174690 Vg=0.00148259 norm=1.00000000 rank=24/256 sv_max=3.68e+03 resid=1.02e-01
progress N=2 step 50500/277470 18.2% t=116.22996 eta_s=48862.2 E=-0.93483829 P=0.75902914 dP=-0.24062975 r12=7.98170257 Vg=0.00148829 norm=1.00000000 rank=24/256 sv_max=3.79e+03 resid=1.04e-01
progress N=2 step 50750/277470 18.3% t=116.35496 eta_s=48812.0 E=-0.93442728 P=0.75841583 dP=-0.24124306 r12=7.98169581 Vg=0.00149556 norm=1.00000000 rank=24/256 sv_max=3.93e+03 resid=1.06e-01
progress N=2 step 51000/277470 18.4% t=116.47996 eta_s=48762.5 E=-0.93401748 P=0.75779652 dP=-0.24186237 r12=7.98172117 Vg=0.00150428 norm=1.00000000 rank=24/256 sv_max=4.05e+03 resid=1.09e-01
progress N=2 step 51250/277470 18.5% t=116.60496 eta_s=48712.7 E=-0.93360867 P=0.75716888 dP=-0.24249001 r12=7.98177183 Vg=0.00151408 norm=1.00000000 rank=24/256 sv_max=4.11e+03 resid=1.12e-01
progress N=2 step 51500/277470 18.6% t=116.72996 eta_s=48654.1 E=-0.93320089 P=0.75653386 dP=-0.24312503 r12=7.98184832 Vg=0.00152428 norm=1.00000000 rank=24/256 sv_max=4.08e+03 resid=1.17e-01
progress N=2 step 51750/277470 18.7% t=116.85496 eta_s=48602.4 E=-0.93279421 P=0.75589604 dP=-0.24376285 r12=7.98195928 Vg=0.00153409 norm=1.00000000 rank=24/256 sv_max=3.97e+03 resid=1.22e-01
progress N=2 step 52000/277470 18.7% t=116.97996 eta_s=48550.1 E=-0.93238840 P=0.75526179 dP=-0.24439710 r12=7.98211661 Vg=0.00154299 norm=1.00000000 rank=24/256 sv_max=3.81e+03 resid=1.29e-01
progress N=2 step 52250/277470 18.8% t=117.10496 eta_s=48502.3 E=-0.93198362 P=0.75463663 dP=-0.24502226 r12=7.98233032 Vg=0.00155083 norm=1.00000000 rank=24/256 sv_max=3.66e+03 resid=1.37e-01
progress N=2 step 52500/277470 18.9% t=117.22996 eta_s=48452.3 E=-0.93157970 P=0.75402439 dP=-0.24563450 r12=7.98260353 Vg=0.00155787 norm=1.00000000 rank=24/256 sv_max=3.55e+03 resid=1.42e-01
progress N=2 step 52750/277470 19.0% t=117.35496 eta_s=48403.9 E=-0.93117661 P=0.75342716 dP=-0.24623173 r12=7.98292740 Vg=0.00156453 norm=1.00000000 rank=24/256 sv_max=3.52e+03 resid=1.45e-01
progress N=2 step 53000/277470 19.1% t=117.47996 eta_s=48354.2 E=-0.93077452 P=0.75284492 dP=-0.24681397 r12=7.98327997 Vg=0.00157118 norm=1.00000000 rank=24/256 sv_max=3.58e+03 resid=1.42e-01
progress N=2 step 53250/277470 19.2% t=117.60496 eta_s=48304.9 E=-0.93037318 P=0.75227600 dP=-0.24738289 r12=7.98363021 Vg=0.00157795 norm=1.00000000 rank=24/256 sv_max=3.73e+03 resid=1.36e-01
progress N=2 step 53500/277470 19.3% t=117.72996 eta_s=48256.9 E=-0.92997277 P=0.75171788 dP=-0.24794101 r12=7.98394473 Vg=0.00158480 norm=1.00000000 rank=24/256 sv_max=3.93e+03 resid=1.27e-01
progress N=2 step 53750/277470 19.4% t=117.85496 eta_s=48206.7 E=-0.92957321 P=0.75116719 dP=-0.24849170 r12=7.98419434 Vg=0.00159164 norm=1.00000000 rank=24/256 sv_max=4.12e+03 resid=1.18e-01
progress N=2 step 54000/277470 19.5% t=117.97996 eta_s=48150.0 E=-0.92917444 P=0.75062038 dP=-0.24903851 r12=7.98436245 Vg=0.00159845 norm=1.00000000 rank=24/256 sv_max=4.24e+03 resid=1.11e-01
progress N=2 step 54250/277470 19.6% t=118.10496 eta_s=48093.0 E=-0.92877670 P=0.75007544 dP=-0.24958345 r12=7.98445343 Vg=0.00160528 norm=1.00000000 rank=24/256 sv_max=4.27e+03 resid=1.06e-01
progress N=2 step 54500/277470 19.6% t=118.22996 eta_s=48045.2 E=-0.92837976 P=0.74953289 dP=-0.25012600 r12=7.98449346 Vg=0.00161224 norm=1.00000000 rank=24/256 sv_max=4.22e+03 resid=1.03e-01
progress N=2 step 54750/277470 19.7% t=118.35496 eta_s=47996.4 E=-0.92798382 P=0.74899523 dP=-0.25066366 r12=7.98451890 Vg=0.00161945 norm=1.00000000 rank=24/256 sv_max=4.11e+03 resid=1.03e-01
progress N=2 step 55000/277470 19.8% t=118.47996 eta_s=47943.4 E=-0.92758885 P=0.74846514 dP=-0.25119375 r12=7.98456145 Vg=0.00162709 norm=1.00000000 rank=24/256 sv_max=3.99e+03 resid=1.04e-01
progress N=2 step 55250/277470 19.9% t=118.60496 eta_s=47891.0 E=-0.92719475 P=0.74794338 dP=-0.25171551 r12=7.98464509 Vg=0.00163529 norm=1.00000000 rank=24/256 sv_max=3.88e+03 resid=1.06e-01
progress N=2 step 55500/277470 20.0% t=118.72996 eta_s=47839.4 E=-0.92680184 P=0.74742728 dP=-0.25223161 r12=7.98478758 Vg=0.00164393 norm=1.00000000 rank=24/256 sv_max=3.79e+03 resid=1.08e-01
progress N=2 step 55750/277470 20.1% t=118.85496 eta_s=47788.2 E=-0.92640984 P=0.74691160 dP=-0.25274729 r12=7.98499669 Vg=0.00165265 norm=1.00000000 rank=24/256 sv_max=3.73e+03 resid=1.10e-01
progress N=2 step 56000/277470 20.2% t=118.97996 eta_s=47734.2 E=-0.92601891 P=0.74639032 dP=-0.25326857 r12=7.98526793 Vg=0.00166103 norm=1.00000000 rank=24/256 sv_max=3.72e+03 resid=1.11e-01
progress N=2 step 56250/277470 20.3% t=119.10496 eta_s=47678.7 E=-0.92562906 P=0.74585808 dP=-0.25380081 r12=7.98558941 Vg=0.00166883 norm=1.00000000 rank=24/256 sv_max=3.78e+03 resid=1.12e-01
progress N=2 step 56500/277470 20.4% t=119.22996 eta_s=47628.8 E=-0.92524012 P=0.74531107 dP=-0.25434782 r12=7.98594771 Vg=0.00167595 norm=1.00000000 rank=24/256 sv_max=3.91e+03 resid=1.11e-01
