job_id=605826
array_job_id=605822
array_task_id=0
job_name=vs3n2st4
partition=epyc
node_list=cent
excluded_nodes=bar
workdir=/home/gyqyan/zexuan/ecg1d_code/1D_thouless_pumping
cpus_per_task=32
mem_per_node=16384
binary=./build/ecg1d_vs3_n2_dt001_staged_full
case_label=gauss_sigma2p000
mode=gauss
sigma=2.0
planning_estimate=staged local dt: shoulders dt/10, core dt/20, 277470 steps; 32-core benchmark gauss ~0.23 s/step near s=0.25
start_time=2026-07-09T16:31:01+08:00
config=legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma2p000 lambda_C=1.00e-08 rcond=1.00e-04 | TDVP param dimension=256
progress N=2 step 25750/277470 9.3% t=103.85496 eta_s=54926.1 E=-0.98082509 P=0.79271278 dP=-0.20694611 r12=7.97402091 Vg=0.00011401 norm=1.00000000 rank=31/256 sv_max=7.83e+02 resid=8.34e-02
progress N=2 step 26000/277470 9.4% t=103.97996 eta_s=54862.4 E=-0.98034639 P=0.79229642 dP=-0.20736247 r12=7.97228763 Vg=0.00011345 norm=1.00000000 rank=31/256 sv_max=7.78e+02 resid=8.03e-02
progress N=2 step 26250/277470 9.5% t=104.10496 eta_s=54811.8 E=-0.97986904 P=0.79186774 dP=-0.20779115 r12=7.97042539 Vg=0.00011246 norm=1.00000000 rank=31/256 sv_max=7.75e+02 resid=8.04e-02
progress N=2 step 26500/277470 9.6% t=104.22996 eta_s=54760.3 E=-0.97939219 P=0.79143027 dP=-0.20822863 r12=7.96846265 Vg=0.00011136 norm=1.00000000 rank=31/256 sv_max=7.83e+02 resid=8.37e-02
progress N=2 step 26750/277470 9.6% t=104.35496 eta_s=54697.9 E=-0.97891651 P=0.79098744 dP=-0.20867145 r12=7.96643997 Vg=0.00011053 norm=1.00000000 rank=31/256 sv_max=7.99e+02 resid=8.89e-02
progress N=2 step 27000/277470 9.7% t=104.47996 eta_s=54639.2 E=-0.97844162 P=0.79054300 dP=-0.20911589 r12=7.96440057 Vg=0.00011028 norm=1.00000000 rank=31/256 sv_max=8.13e+02 resid=9.53e-02
progress N=2 step 27250/277470 9.8% t=104.60496 eta_s=54589.1 E=-0.97796748 P=0.79010148 dP=-0.20955741 r12=7.96238520 Vg=0.00011055 norm=1.00000000 rank=31/256 sv_max=8.15e+02 resid=1.03e-01
progress N=2 step 27500/277470 9.9% t=104.72996 eta_s=54538.3 E=-0.97749445 P=0.78966817 dP=-0.20999072 r12=7.96041262 Vg=0.00011121 norm=1.00000000 rank=31/256 sv_max=8.06e+02 resid=1.10e-01
progress N=2 step 27750/277470 10.0% t=104.85496 eta_s=54489.1 E=-0.97702187 P=0.78924510 dP=-0.21041379 r12=7.95847918 Vg=0.00011223 norm=1.00000000 rank=32/256 sv_max=7.91e+02 resid=1.15e-01
progress N=2 step 28000/277470 10.1% t=104.97996 eta_s=54442.9 E=-0.97655044 P=0.78882912 dP=-0.21082977 r12=7.95655134 Vg=0.00011366 norm=1.00000000 rank=32/256 sv_max=7.75e+02 resid=1.19e-01
progress N=2 step 28250/277470 10.2% t=105.10496 eta_s=54394.6 E=-0.97607956 P=0.78842749 dP=-0.21123140 r12=7.95467889 Vg=0.00011525 norm=1.00000000 rank=31/256 sv_max=7.68e+02 resid=1.19e-01
progress N=2 step 28500/277470 10.3% t=105.22996 eta_s=54344.3 E=-0.97560950 P=0.78803802 dP=-0.21162087 r12=7.95284117 Vg=0.00011684 norm=1.00000000 rank=31/256 sv_max=7.69e+02 resid=1.15e-01
progress N=2 step 28750/277470 10.4% t=105.35496 eta_s=54292.7 E=-0.97514033 P=0.78766063 dP=-0.21199826 r12=7.95102686 Vg=0.00011862 norm=1.00000000 rank=31/256 sv_max=7.76e+02 resid=1.10e-01
progress N=2 step 29000/277470 10.5% t=105.47996 eta_s=54220.8 E=-0.97467168 P=0.78728974 dP=-0.21236915 r12=7.94922115 Vg=0.00012045 norm=1.00000000 rank=31/256 sv_max=7.84e+02 resid=1.05e-01
progress N=2 step 29250/277470 10.5% t=105.60496 eta_s=54167.0 E=-0.97420429 P=0.78692119 dP=-0.21273771 r12=7.94740397 Vg=0.00012236 norm=1.00000000 rank=32/256 sv_max=7.90e+02 resid=1.03e-01
progress N=2 step 29500/277470 10.6% t=105.72996 eta_s=54093.3 E=-0.97373743 P=0.78655822 dP=-0.21310067 r12=7.94561151 Vg=0.00012405 norm=1.00000000 rank=32/256 sv_max=8.06e+02 resid=1.05e-01
progress N=2 step 29750/277470 10.7% t=105.85496 eta_s=54038.9 E=-0.97327156 P=0.78619623 dP=-0.21346266 r12=7.94384533 Vg=0.00012507 norm=1.00000000 rank=31/256 sv_max=8.29e+02 resid=1.10e-01
progress N=2 step 30000/277470 10.8% t=105.97996 eta_s=53991.7 E=-0.97280655 P=0.78584304 dP=-0.21381585 r12=7.94212200 Vg=0.00012537 norm=1.00000000 rank=31/256 sv_max=8.56e+02 resid=1.14e-01
progress N=2 step 30250/277470 10.9% t=106.10496 eta_s=53938.4 E=-0.97234221 P=0.78550118 dP=-0.21415771 r12=7.94043464 Vg=0.00012498 norm=1.00000000 rank=31/256 sv_max=8.72e+02 resid=1.16e-01
progress N=2 step 30500/277470 11.0% t=106.22996 eta_s=53883.8 E=-0.97187902 P=0.78517034 dP=-0.21448855 r12=7.93876169 Vg=0.00012417 norm=1.00000000 rank=31/256 sv_max=8.70e+02 resid=1.16e-01
progress N=2 step 30750/277470 11.1% t=106.35496 eta_s=53825.6 E=-0.97141633 P=0.78484858 dP=-0.21481031 r12=7.93708277 Vg=0.00012336 norm=1.00000000 rank=30/256 sv_max=8.54e+02 resid=1.16e-01
progress N=2 step 31000/277470 11.2% t=106.47996 eta_s=53771.4 E=-0.97095466 P=0.78453876 dP=-0.21512013 r12=7.93541238 Vg=0.00012321 norm=1.00000000 rank=30/256 sv_max=8.35e+02 resid=1.16e-01
progress N=2 step 31250/277470 11.3% t=106.60496 eta_s=53710.4 E=-0.97049368 P=0.78423597 dP=-0.21542292 r12=7.93375028 Vg=0.00012391 norm=1.00000000 rank=30/256 sv_max=8.23e+02 resid=1.16e-01
progress N=2 step 31500/277470 11.4% t=106.72996 eta_s=53656.5 E=-0.97003339 P=0.78393785 dP=-0.21572104 r12=7.93211030 Vg=0.00012532 norm=1.00000000 rank=31/256 sv_max=8.26e+02 resid=1.13e-01
progress N=2 step 31750/277470 11.4% t=106.85496 eta_s=53606.9 E=-0.96957413 P=0.78363283 dP=-0.21602606 r12=7.93047591 Vg=0.00012687 norm=1.00000000 rank=31/256 sv_max=8.40e+02 resid=1.12e-01
progress N=2 step 32000/277470 11.5% t=106.97996 eta_s=53554.6 E=-0.96911533 P=0.78331332 dP=-0.21634557 r12=7.92883218 Vg=0.00012856 norm=1.00000000 rank=30/256 sv_max=8.50e+02 resid=1.11e-01
progress N=2 step 32250/277470 11.6% t=107.10496 eta_s=53506.9 E=-0.96865760 P=0.78297921 dP=-0.21667968 r12=7.92720812 Vg=0.00013013 norm=1.00000000 rank=30/256 sv_max=8.54e+02 resid=1.10e-01
progress N=2 step 32500/277470 11.7% t=107.22996 eta_s=53460.7 E=-0.96820038 P=0.78263265 dP=-0.21702624 r12=7.92561249 Vg=0.00013153 norm=1.00000000 rank=30/256 sv_max=8.55e+02 resid=1.09e-01
progress N=2 step 32750/277470 11.8% t=107.35496 eta_s=53414.0 E=-0.96774386 P=0.78227709 dP=-0.21738180 r12=7.92404498 Vg=0.00013280 norm=1.00000000 rank=30/256 sv_max=8.58e+02 resid=1.06e-01
progress N=2 step 33000/277470 11.9% t=107.47996 eta_s=53366.7 E=-0.96728820 P=0.78191483 dP=-0.21774406 r12=7.92249804 Vg=0.00013405 norm=1.00000000 rank=30/256 sv_max=8.65e+02 resid=1.02e-01
progress N=2 step 33250/277470 12.0% t=107.60496 eta_s=53320.6 E=-0.96683296 P=0.78154568 dP=-0.21811321 r12=7.92095748 Vg=0.00013537 norm=1.00000000 rank=30/256 sv_max=8.73e+02 resid=9.90e-02
progress N=2 step 33500/277470 12.1% t=107.72996 eta_s=53271.9 E=-0.96637888 P=0.78116700 dP=-0.21849189 r12=7.91941001 Vg=0.00013677 norm=1.00000000 rank=30/256 sv_max=8.79e+02 resid=9.70e-02
progress N=2 step 33750/277470 12.2% t=107.85496 eta_s=53225.7 E=-0.96592534 P=0.78077474 dP=-0.21888415 r12=7.91785289 Vg=0.00013817 norm=1.00000000 rank=30/256 sv_max=8.81e+02 resid=9.68e-02
progress N=2 step 34000/277470 12.3% t=107.97996 eta_s=53180.6 E=-0.96547269 P=0.78036661 dP=-0.21929228 r12=7.91630037 Vg=0.00013951 norm=1.00000000 rank=30/256 sv_max=8.83e+02 resid=9.91e-02
progress N=2 step 34250/277470 12.3% t=108.10496 eta_s=53136.2 E=-0.96502102 P=0.77994339 dP=-0.21971550 r12=7.91477892 Vg=0.00014074 norm=1.00000000 rank=30/256 sv_max=8.89e+02 resid=1.03e-01
progress N=2 step 34500/277470 12.4% t=108.22996 eta_s=53088.6 E=-0.96456997 P=0.77950660 dP=-0.22015229 r12=7.91331925 Vg=0.00014169 norm=1.00000000 rank=30/256 sv_max=8.98e+02 resid=1.09e-01
progress N=2 step 34750/277470 12.5% t=108.35496 eta_s=53029.4 E=-0.96412029 P=0.77905667 dP=-0.22060222 r12=7.91192437 Vg=0.00014253 norm=1.00000000 rank=30/256 sv_max=9.04e+02 resid=1.14e-01
progress N=2 step 35000/277470 12.6% t=108.47996 eta_s=52976.6 E=-0.96367125 P=0.77859462 dP=-0.22106427 r12=7.91061369 Vg=0.00014342 norm=1.00000000 rank=30/256 sv_max=8.99e+02 resid=1.18e-01
progress N=2 step 35250/277470 12.7% t=108.60496 eta_s=52932.2 E=-0.96322323 P=0.77812460 dP=-0.22153429 r12=7.90938967 Vg=0.00014456 norm=1.00000000 rank=30/256 sv_max=8.88e+02 resid=1.19e-01
progress N=2 step 35500/277470 12.8% t=108.72996 eta_s=52883.3 E=-0.96277611 P=0.77765155 dP=-0.22200734 r12=7.90822744 Vg=0.00014620 norm=1.00000000 rank=30/256 sv_max=8.78e+02 resid=1.16e-01
progress N=2 step 35750/277470 12.9% t=108.85496 eta_s=52833.1 E=-0.96232960 P=0.77717891 dP=-0.22247999 r12=7.90708599 Vg=0.00014829 norm=1.00000000 rank=30/256 sv_max=8.74e+02 resid=1.11e-01
progress N=2 step 36000/277470 13.0% t=108.97996 eta_s=52782.4 E=-0.96188430 P=0.77670635 dP=-0.22295254 r12=7.90591448 Vg=0.00015047 norm=1.00000000 rank=30/256 sv_max=8.76e+02 resid=1.04e-01
progress N=2 step 36250/277470 13.1% t=109.10496 eta_s=52732.9 E=-0.96143953 P=0.77623141 dP=-0.22342748 r12=7.90467460 Vg=0.00015231 norm=1.00000000 rank=30/256 sv_max=8.79e+02 resid=9.71e-02
progress N=2 step 36500/277470 13.2% t=109.22996 eta_s=52682.4 E=-0.96099575 P=0.77575239 dP=-0.22390650 r12=7.90336391 Vg=0.00015355 norm=1.00000000 rank=30/256 sv_max=8.76e+02 resid=9.17e-02
progress N=2 step 36750/277470 13.2% t=109.35496 eta_s=52635.2 E=-0.96055282 P=0.77526737 dP=-0.22439152 r12=7.90199257 Vg=0.00015427 norm=1.00000000 rank=30/256 sv_max=8.69e+02 resid=8.85e-02
progress N=2 step 37000/277470 13.3% t=109.47996 eta_s=52588.5 E=-0.96011059 P=0.77478031 dP=-0.22487858 r12=7.90057664 Vg=0.00015501 norm=1.00000000 rank=30/256 sv_max=8.69e+02 resid=8.76e-02
progress N=2 step 37250/277470 13.4% t=109.60496 eta_s=52537.2 E=-0.95966961 P=0.77429728 dP=-0.22536161 r12=7.89915437 Vg=0.00015573 norm=1.00000000 rank=31/256 sv_max=8.89e+02 resid=8.74e-02
progress N=2 step 37500/277470 13.5% t=109.72996 eta_s=52459.9 E=-0.95922932 P=0.77381591 dP=-0.22584299 r12=7.89772522 Vg=0.00015611 norm=1.00000000 rank=31/256 sv_max=9.16e+02 resid=8.93e-02
progress N=2 step 37750/277470 13.6% t=109.85496 eta_s=52401.8 E=-0.95879011 P=0.77333712 dP=-0.22632177 r12=7.89629601 Vg=0.00015622 norm=1.00000000 rank=31/256 sv_max=9.33e+02 resid=9.20e-02
progress N=2 step 38000/277470 13.7% t=109.97996 eta_s=52352.7 E=-0.95835182 P=0.77285917 dP=-0.22679972 r12=7.89487767 Vg=0.00015610 norm=1.00000000 rank=31/256 sv_max=9.35e+02 resid=9.50e-02
progress N=2 step 38250/277470 13.8% t=110.10496 eta_s=52302.9 E=-0.95791429 P=0.77237649 dP=-0.22728240 r12=7.89347954 Vg=0.00015575 norm=1.00000000 rank=31/256 sv_max=9.25e+02 resid=9.71e-02
progress N=2 step 38500/277470 13.9% t=110.22996 eta_s=52235.3 E=-0.95747786 P=0.77189097 dP=-0.22776792 r12=7.89211327 Vg=0.00015552 norm=1.00000000 rank=31/256 sv_max=9.13e+02 resid=9.75e-02
progress N=2 step 38750/277470 14.0% t=110.35496 eta_s=52180.7 E=-0.95704206 P=0.77140685 dP=-0.22825204 r12=7.89076972 Vg=0.00015575 norm=1.00000000 rank=31/256 sv_max=9.06e+02 resid=9.50e-02
progress N=2 step 39000/277470 14.1% t=110.47996 eta_s=52127.6 E=-0.95660725 P=0.77092915 dP=-0.22872974 r12=7.88942797 Vg=0.00015663 norm=1.00000000 rank=31/256 sv_max=9.08e+02 resid=9.03e-02
progress N=2 step 39250/277470 14.1% t=110.60496 eta_s=52075.2 E=-0.95617324 P=0.77046132 dP=-0.22919757 r12=7.88808140 Vg=0.00015817 norm=1.00000000 rank=31/256 sv_max=9.14e+02 resid=8.55e-02
progress N=2 step 39500/277470 14.2% t=110.72996 eta_s=52024.3 E=-0.95573999 P=0.76999991 dP=-0.22965898 r12=7.88673281 Vg=0.00016030 norm=1.00000000 rank=31/256 sv_max=9.20e+02 resid=8.11e-02
progress N=2 step 39750/277470 14.3% t=110.85496 eta_s=51974.6 E=-0.95530785 P=0.76953828 dP=-0.23012061 r12=7.88540005 Vg=0.00016275 norm=1.00000000 rank=31/256 sv_max=9.23e+02 resid=7.82e-02
progress N=2 step 40000/277470 14.4% t=110.97996 eta_s=51922.7 E=-0.95487643 P=0.76907287 dP=-0.23058602 r12=7.88410171 Vg=0.00016523 norm=1.00000000 rank=31/256 sv_max=9.25e+02 resid=7.83e-02
progress N=2 step 40250/277470 14.5% t=111.10496 eta_s=51873.1 E=-0.95444609 P=0.76860501 dP=-0.23105388 r12=7.88284504 Vg=0.00016766 norm=1.00000000 rank=31/256 sv_max=9.35e+02 resid=8.17e-02
progress N=2 step 40500/277470 14.6% t=111.22996 eta_s=51824.1 E=-0.95401665 P=0.76813684 dP=-0.23152205 r12=7.88162093 Vg=0.00016998 norm=1.00000000 rank=31/256 sv_max=9.54e+02 resid=8.61e-02
progress N=2 step 40750/277470 14.7% t=111.35496 eta_s=51774.6 E=-0.95358805 P=0.76766913 dP=-0.23198976 r12=7.88040437 Vg=0.00017207 norm=1.00000000 rank=31/256 sv_max=9.72e+02 resid=8.94e-02
progress N=2 step 41000/277470 14.8% t=111.47996 eta_s=51717.5 E=-0.95316056 P=0.76720144 dP=-0.23245745 r12=7.87916552 Vg=0.00017390 norm=1.00000000 rank=31/256 sv_max=9.75e+02 resid=9.13e-02
progress N=2 step 41250/277470 14.9% t=111.60496 eta_s=51663.0 E=-0.95273373 P=0.76673306 dP=-0.23292583 r12=7.87787559 Vg=0.00017553 norm=1.00000000 rank=31/256 sv_max=9.61e+02 resid=9.18e-02
progress N=2 step 41500/277470 15.0% t=111.72996 eta_s=51612.4 E=-0.95230790 P=0.76626398 dP=-0.23339491 r12=7.87652242 Vg=0.00017691 norm=1.00000000 rank=30/256 sv_max=9.41e+02 resid=9.22e-02
progress N=2 step 41750/277470 15.0% t=111.85496 eta_s=51555.6 E=-0.95188281 P=0.76579806 dP=-0.23386083 r12=7.87512987 Vg=0.00017801 norm=1.00000000 rank=31/256 sv_max=9.28e+02 resid=9.14e-02
progress N=2 step 42000/277470 15.1% t=111.97996 eta_s=51498.0 E=-0.95145841 P=0.76532988 dP=-0.23432902 r12=7.87367720 Vg=0.00017869 norm=1.00000000 rank=31/256 sv_max=9.31e+02 resid=9.09e-02
progress N=2 step 42250/277470 15.2% t=112.10496 eta_s=51445.0 E=-0.95103499 P=0.76485603 dP=-0.23480286 r12=7.87218243 Vg=0.00017888 norm=1.00000000 rank=31/256 sv_max=9.43e+02 resid=9.12e-02
progress N=2 step 42500/277470 15.3% t=112.22996 eta_s=51396.2 E=-0.95061214 P=0.76437106 dP=-0.23528783 r12=7.87067024 Vg=0.00017875 norm=1.00000000 rank=31/256 sv_max=9.54e+02 resid=9.25e-02
progress N=2 step 42750/277470 15.4% t=112.35496 eta_s=51347.1 E=-0.95019020 P=0.76387121 dP=-0.23578768 r12=7.86917338 Vg=0.00017862 norm=1.00000000 rank=31/256 sv_max=9.60e+02 resid=9.44e-02
progress N=2 step 43000/277470 15.5% t=112.47996 eta_s=51296.9 E=-0.94976897 P=0.76335898 dP=-0.23629992 r12=7.86772296 Vg=0.00017879 norm=1.00000000 rank=31/256 sv_max=9.67e+02 resid=9.68e-02
progress N=2 step 43250/277470 15.6% t=112.60496 eta_s=51248.0 E=-0.94934840 P=0.76284200 dP=-0.23681689 r12=7.86633132 Vg=0.00017938 norm=1.00000000 rank=31/256 sv_max=9.79e+02 resid=9.96e-02
progress N=2 step 43500/277470 15.7% t=112.72996 eta_s=51200.0 E=-0.94892883 P=0.76232840 dP=-0.23733049 r12=7.86498651 Vg=0.00018022 norm=1.00000000 rank=31/256 sv_max=9.93e+02 resid=1.02e-01
progress N=2 step 43750/277470 15.8% t=112.85496 eta_s=51152.0 E=-0.94850987 P=0.76182353 dP=-0.23783536 r12=7.86366400 Vg=0.00018099 norm=1.00000000 rank=31/256 sv_max=1.00e+03 resid=1.05e-01
progress N=2 step 44000/277470 15.9% t=112.97996 eta_s=51103.2 E=-0.94809188 P=0.76132888 dP=-0.23833001 r12=7.86234442 Vg=0.00018159 norm=1.00000000 rank=31/256 sv_max=9.94e+02 resid=1.05e-01
progress N=2 step 44250/277470 15.9% t=113.10496 eta_s=51053.0 E=-0.94767472 P=0.76084303 dP=-0.23881586 r12=7.86102960 Vg=0.00018229 norm=1.00000000 rank=31/256 sv_max=9.74e+02 resid=1.05e-01
progress N=2 step 44500/277470 16.0% t=113.22996 eta_s=51005.0 E=-0.94725833 P=0.76036441 dP=-0.23929448 r12=7.85974350 Vg=0.00018363 norm=1.00000000 rank=31/256 sv_max=9.51e+02 resid=1.05e-01
progress N=2 step 44750/277470 16.1% t=113.35496 eta_s=50956.9 E=-0.94684311 P=0.75989516 dP=-0.23976373 r12=7.85852468 Vg=0.00018605 norm=1.00000000 rank=31/256 sv_max=9.43e+02 resid=1.08e-01
progress N=2 step 45000/277470 16.2% t=113.47996 eta_s=50907.6 E=-0.94642864 P=0.75943272 dP=-0.24022617 r12=7.85740188 Vg=0.00018910 norm=1.00000000 rank=32/256 sv_max=9.54e+02 resid=1.10e-01
progress N=2 step 45250/277470 16.3% t=113.60496 eta_s=50855.9 E=-0.94601524 P=0.75896679 dP=-0.24069210 r12=7.85636621 Vg=0.00019216 norm=1.00000000 rank=32/256 sv_max=9.70e+02 resid=1.11e-01
progress N=2 step 45500/277470 16.4% t=113.72996 eta_s=50795.3 E=-0.94560278 P=0.75849971 dP=-0.24115918 r12=7.85544811 Vg=0.00019491 norm=1.00000000 rank=31/256 sv_max=9.80e+02 resid=1.12e-01
progress N=2 step 45750/277470 16.5% t=113.85496 eta_s=50747.7 E=-0.94519110 P=0.75802668 dP=-0.24163221 r12=7.85464294 Vg=0.00019672 norm=1.00000000 rank=31/256 sv_max=9.87e+02 resid=1.11e-01
progress N=2 step 46000/277470 16.6% t=113.97996 eta_s=50699.5 E=-0.94478057 P=0.75754858 dP=-0.24211031 r12=7.85393465 Vg=0.00019785 norm=1.00000000 rank=31/256 sv_max=9.93e+02 resid=1.06e-01
progress N=2 step 46250/277470 16.7% t=114.10496 eta_s=50650.1 E=-0.94437071 P=0.75706956 dP=-0.24258933 r12=7.85329850 Vg=0.00019845 norm=1.00000000 rank=31/256 sv_max=1.00e+03 resid=1.00e-01
progress N=2 step 46500/277470 16.8% t=114.22996 eta_s=50599.3 E=-0.94396182 P=0.75659125 dP=-0.24306764 r12=7.85268460 Vg=0.00019866 norm=1.00000000 rank=31/256 sv_max=1.02e+03 resid=9.27e-02
progress N=2 step 46750/277470 16.8% t=114.35496 eta_s=50549.2 E=-0.94355380 P=0.75611589 dP=-0.24354300 r12=7.85204056 Vg=0.00019877 norm=1.00000000 rank=30/256 sv_max=1.04e+03 resid=8.56e-02
progress N=2 step 47000/277470 16.9% t=114.47996 eta_s=50499.0 E=-0.94314652 P=0.75564428 dP=-0.24401461 r12=7.85133550 Vg=0.00019902 norm=1.00000000 rank=30/256 sv_max=1.06e+03 resid=8.02e-02
progress N=2 step 47250/277470 17.0% t=114.60496 eta_s=50449.3 E=-0.94274039 P=0.75516549 dP=-0.24449340 r12=7.85058013 Vg=0.00019872 norm=1.00000000 rank=30/256 sv_max=1.06e+03 resid=7.77e-02
progress N=2 step 47500/277470 17.1% t=114.72996 eta_s=50399.5 E=-0.94233498 P=0.75467368 dP=-0.24498521 r12=7.84978126 Vg=0.00019782 norm=1.00000000 rank=30/256 sv_max=1.05e+03 resid=7.80e-02
progress N=2 step 47750/277470 17.2% t=114.85496 eta_s=50348.8 E=-0.94193051 P=0.75417729 dP=-0.24548160 r12=7.84902188 Vg=0.00019629 norm=1.00000000 rank=30/256 sv_max=1.05e+03 resid=8.29e-02
progress N=2 step 48000/277470 17.3% t=114.97996 eta_s=50296.4 E=-0.94152695 P=0.75367797 dP=-0.24598092 r12=7.84829634 Vg=0.00019508 norm=1.00000000 rank=30/256 sv_max=1.05e+03 resid=8.95e-02
progress N=2 step 48250/277470 17.4% t=115.10496 eta_s=50235.3 E=-0.94112410 P=0.75317518 dP=-0.24648371 r12=7.84758499 Vg=0.00019424 norm=1.00000000 rank=30/256 sv_max=1.05e+03 resid=9.68e-02
progress N=2 step 48500/277470 17.5% t=115.22996 eta_s=50186.1 E=-0.94072232 P=0.75266707 dP=-0.24699182 r12=7.84684440 Vg=0.00019386 norm=1.00000000 rank=30/256 sv_max=1.04e+03 resid=1.03e-01
progress N=2 step 48750/277470 17.6% t=115.35496 eta_s=50136.2 E=-0.94032123 P=0.75214834 dP=-0.24751055 r12=7.84606504 Vg=0.00019391 norm=1.00000000 rank=30/256 sv_max=1.02e+03 resid=1.05e-01
progress N=2 step 49000/277470 17.7% t=115.47996 eta_s=50086.4 E=-0.93992095 P=0.75161694 dP=-0.24804195 r12=7.84527134 Vg=0.00019443 norm=1.00000000 rank=30/256 sv_max=1.00e+03 resid=1.05e-01
progress N=2 step 49250/277470 17.7% t=115.60496 eta_s=50035.1 E=-0.93952147 P=0.75107665 dP=-0.24858224 r12=7.84448272 Vg=0.00019556 norm=1.00000000 rank=30/256 sv_max=9.96e+02 resid=1.03e-01
progress N=2 step 49500/277470 17.8% t=115.72996 eta_s=49965.5 E=-0.93912263 P=0.75053575 dP=-0.24912314 r12=7.84370753 Vg=0.00019752 norm=1.00000000 rank=30/256 sv_max=1.00e+03 resid=9.86e-02
progress N=2 step 49750/277470 17.9% t=115.85496 eta_s=49908.2 E=-0.93872470 P=0.74999965 dP=-0.24965924 r12=7.84291821 Vg=0.00019993 norm=1.00000000 rank=30/256 sv_max=1.02e+03 resid=9.34e-02
progress N=2 step 50000/277470 18.0% t=115.97996 eta_s=49856.6 E=-0.93832743 P=0.74947251 dP=-0.25018638 r12=7.84208699 Vg=0.00020243 norm=1.00000000 rank=30/256 sv_max=1.04e+03 resid=8.88e-02
progress N=2 step 50250/277470 18.1% t=116.10496 eta_s=49805.4 E=-0.93793094 P=0.74895114 dP=-0.25070775 r12=7.84119285 Vg=0.00020473 norm=1.00000000 rank=30/256 sv_max=1.06e+03 resid=8.55e-02
progress N=2 step 50500/277470 18.2% t=116.22996 eta_s=49746.9 E=-0.93753528 P=0.74842993 dP=-0.25122897 r12=7.84025710 Vg=0.00020666 norm=1.00000000 rank=30/256 sv_max=1.07e+03 resid=8.39e-02
progress N=2 step 50750/277470 18.3% t=116.35496 eta_s=49695.4 E=-0.93714029 P=0.74790637 dP=-0.25175252 r12=7.83932727 Vg=0.00020812 norm=1.00000000 rank=30/256 sv_max=1.09e+03 resid=8.47e-02
progress N=2 step 51000/277470 18.4% t=116.47996 eta_s=49644.7 E=-0.93674625 P=0.74738156 dP=-0.25227733 r12=7.83843488 Vg=0.00020914 norm=1.00000000 rank=30/256 sv_max=1.12e+03 resid=8.77e-02
progress N=2 step 51250/277470 18.5% t=116.60496 eta_s=49594.9 E=-0.93635296 P=0.74685935 dP=-0.25279954 r12=7.83756744 Vg=0.00021000 norm=1.00000000 rank=29/256 sv_max=1.15e+03 resid=9.24e-02
progress N=2 step 51500/277470 18.6% t=116.72996 eta_s=49537.3 E=-0.93596048 P=0.74634005 dP=-0.25331884 r12=7.83668556 Vg=0.00021069 norm=1.00000000 rank=29/256 sv_max=1.15e+03 resid=9.79e-02
progress N=2 step 51750/277470 18.7% t=116.85496 eta_s=49475.5 E=-0.93556894 P=0.74582326 dP=-0.25383563 r12=7.83574885 Vg=0.00021099 norm=1.00000000 rank=29/256 sv_max=1.13e+03 resid=1.04e-01
progress N=2 step 52000/277470 18.7% t=116.97996 eta_s=49423.7 E=-0.93517813 P=0.74531086 dP=-0.25434803 r12=7.83472795 Vg=0.00021098 norm=1.00000000 rank=29/256 sv_max=1.09e+03 resid=1.10e-01
progress N=2 step 52250/277470 18.8% t=117.10496 eta_s=49369.3 E=-0.93478828 P=0.74480599 dP=-0.25485290 r12=7.83362290 Vg=0.00021077 norm=1.00000000 rank=29/256 sv_max=1.04e+03 resid=1.15e-01
progress N=2 step 52500/277470 18.9% t=117.22996 eta_s=49313.7 E=-0.93439923 P=0.74431235 dP=-0.25534654 r12=7.83245110 Vg=0.00021038 norm=1.00000000 rank=29/256 sv_max=1.01e+03 resid=1.17e-01
progress N=2 step 52750/277470 19.0% t=117.35496 eta_s=49262.2 E=-0.93401097 P=0.74383311 dP=-0.25582578 r12=7.83123595 Vg=0.00020980 norm=1.00000000 rank=29/256 sv_max=1.01e+03 resid=1.16e-01
progress N=2 step 53000/277470 19.1% t=117.47996 eta_s=49210.6 E=-0.93362362 P=0.74336940 dP=-0.25628949 r12=7.82999414 Vg=0.00020907 norm=1.00000000 rank=30/256 sv_max=1.02e+03 resid=1.14e-01
progress N=2 step 53250/277470 19.2% t=117.60496 eta_s=49158.9 E=-0.93323691 P=0.74291825 dP=-0.25674064 r12=7.82874031 Vg=0.00020835 norm=1.00000000 rank=30/256 sv_max=1.03e+03 resid=1.11e-01
progress N=2 step 53500/277470 19.3% t=117.72996 eta_s=49107.5 E=-0.93285101 P=0.74247588 dP=-0.25718301 r12=7.82748793 Vg=0.00020786 norm=1.00000000 rank=30/256 sv_max=1.04e+03 resid=1.10e-01
progress N=2 step 53750/277470 19.4% t=117.85496 eta_s=49051.2 E=-0.93246578 P=0.74203673 dP=-0.25762216 r12=7.82625246 Vg=0.00020777 norm=1.00000000 rank=30/256 sv_max=1.05e+03 resid=1.10e-01
progress N=2 step 54000/277470 19.5% t=117.97996 eta_s=48995.3 E=-0.93208115 P=0.74159737 dP=-0.25806152 r12=7.82504896 Vg=0.00020805 norm=1.00000000 rank=30/256 sv_max=1.06e+03 resid=1.11e-01
