status,family,run,config_name,model,potential,N,K,param_dim,time_step_mode,dt,steps_done,steps_est,progress_pct,wall_hours,sec_per_step,eta_hours,min_dt,max_dt,path
progress,vs3_n2_dt0p01_T160pi_K32_sweep_fine5,vs3_n2_dt0p01_T160pi_K32_sweep_fine5/gauss_sigma1p500,legacy_prb_3_3_n2_pathpad_K32_dt0p01_fine5_gauss_sigma1p500,legacy_prb_3_3_n2_pathpad_K32_dt0p01_fine5_gauss_sigma1p500,legacy_prb_3_3_n2_gaussian_pair,2,32,256,manual_fine_window,0.01,23475,90481,25.944673467357788,2.8570890142775,0.4381478360553354,8.155148306312167,0.002,0.002,out/vs3_n2_dt0p01_T160pi_K32_sweep_fine5/gauss_sigma1p500/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_fine5,vs3_n2_dt0p01_T160pi_K32_sweep_fine5/gauss_sigma2p000,legacy_prb_3_3_n2_pathpad_K32_dt0p01_fine5_gauss_sigma2p000,legacy_prb_3_3_n2_pathpad_K32_dt0p01_fine5_gauss_sigma2p000,legacy_prb_3_3_n2_gaussian_pair,2,32,256,manual_fine_window,0.01,22050,90481,24.36975718659166,2.844166953466667,0.4643537883210885,8.826720580166779,0.002,0.002,out/vs3_n2_dt0p01_T160pi_K32_sweep_fine5/gauss_sigma2p000/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_fine5,vs3_n2_dt0p01_T160pi_K32_sweep_fine5/gauss_sigma3p000,legacy_prb_3_3_n2_pathpad_K32_dt0p01_fine5_gauss_sigma3p000,legacy_prb_3_3_n2_pathpad_K32_dt0p01_fine5_gauss_sigma3p000,legacy_prb_3_3_n2_gaussian_pair,2,32,256,manual_fine_window,0.01,22175,90481,24.50790773753606,2.8452832343699996,0.4619174585673957,8.764370534695702,0.002,0.002,out/vs3_n2_dt0p01_T160pi_K32_sweep_fine5/gauss_sigma3p000/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20,vs3_n2_dt0p01_T160pi_K32_sweep_full20/free,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_free,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_free,legacy_prb_3_3_n2_free_cosine,2,32,160,fixed,0.00050000000000000001,33750,1005310,3.3571734091971632,3.5591482340519445,0.3796424782988741,102.45706839334838,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20/free/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20,vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma0p500,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma0p500,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma0p500,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,21750,1005310,2.163511752593727,3.532637120294167,0.5847123509452414,159.74991108213936,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma0p500/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20,vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma0p750,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma0p750,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma0p750,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,32750,1005310,3.25770160448021,3.520328120814722,0.38696736595215264,104.54138373067377,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma0p750/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20,vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma1p000,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma1p000,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma1p000,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,31500,1005310,3.133361848584019,3.5349951733349996,0.4039994483811428,109.28297300778908,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma1p000/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20,vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma1p250,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma1p250,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma1p250,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,23750,1005310,2.3624553620276334,3.533259423318889,0.5355677441662317,146.02552082327955,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma1p250/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20,vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma1p500,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma1p500,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma1p500,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,16250,1005310,1.616416826650486,3.5163537598883337,0.7790076021906462,214.0236830618557,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma1p500/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20,vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma2p000,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma2p000,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma2p000,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,19000,1005310,1.8899642896221067,3.5572200478872222,0.6739995880207369,184.6590371279814,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma2p000/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20,vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma3p000,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma3p000,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_gauss_sigma3p000,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,15500,1005310,1.5418129731127712,3.5304863399847224,0.8199839241254838,225.4523022051792,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20/gauss_sigma3p000/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/free,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_free,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_free,legacy_prb_3_3_n2_free_cosine,2,32,160,fixed,0.00050000000000000001,20500,1005310,2.039171996697536,1.5306011995733333,0.26878850333970733,73.52933499277144,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/free/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma0p500,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma0p500,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma0p500,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,10500,1005310,1.0444539495280063,1.5353625547202778,0.5264100187612382,145.4660974344076,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma0p500/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma0p750,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma0p750,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma0p750,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,7500,1005310,0.7460385353771474,1.538334778737778,0.7384006937941334,204.66211007631227,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma0p750/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma1p000,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma1p000,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma1p000,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,9750,1005310,0.9698500959902916,1.4958508894541667,0.5523141745676924,152.73941656461437,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma1p000/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma1p250,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma1p250,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma1p250,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,9500,1005310,0.9449821448110534,1.4834625622666666,0.5621542341221052,155.49966885587042,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma1p250/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma1p500,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma1p500,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma1p500,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,7750,1005310,0.7709064865563856,1.4719846984908334,0.6837606341376775,189.47007171955045,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma1p500/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma2p000,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma2p000,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma2p000,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,8250,1005310,0.820642388914862,1.4531534286291667,0.6341033143109092,175.62195849078753,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma2p000/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat,vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma3p000,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma3p000,legacy_prb_3_3_n2_pathpad_K32_dt0p0005_repeat_gauss_sigma3p000,legacy_prb_3_3_n2_gaussian_pair,2,32,256,fixed,0.00050000000000000001,8000,1005310,0.795774437735624,1.474206810855,0.6633930648847499,183.780149316725,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_full20_repeat/gauss_sigma3p000/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_staged,vs3_n2_dt0p01_T160pi_K32_sweep_staged/free,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_free,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_free,legacy_prb_3_3_n2_free_cosine,2,32,160,manual_fine_schedule,0.01,212500,277470,76.58485602047068,5.5202019610286115,0.09351871557507294,1.6877530419201356,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_staged/free/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_staged,vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma0p500,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma0p500,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma0p500,legacy_prb_3_3_n2_gaussian_pair,2,32,256,manual_fine_schedule,0.01,92250,277470,33.246837495945506,5.519887254776111,0.21541023433272627,11.082856556418765,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma0p500/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_staged,vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma0p750,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma0p750,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma0p750,legacy_prb_3_3_n2_gaussian_pair,2,32,256,manual_fine_schedule,0.01,90500,277470,32.61613868165928,5.511074048043611,0.21922504500504972,11.385696295720596,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma0p750/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_staged,vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma1p000,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma1p000,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma1p000,legacy_prb_3_3_n2_gaussian_pair,2,32,256,manual_fine_schedule,0.01,91750,277470,33.06663783472087,5.505908543856667,0.21603564858729157,11.14503907100883,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma1p000/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_staged,vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma1p250,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma1p250,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma1p250,legacy_prb_3_3_n2_gaussian_pair,2,32,256,manual_fine_schedule,0.01,95250,277470,34.328035463293325,5.513493479944723,0.20838400554121786,10.547703747144643,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma1p250/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_staged,vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma1p500,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma1p500,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma1p500,legacy_prb_3_3_n2_gaussian_pair,2,32,256,manual_fine_schedule,0.01,92000,277470,33.15673766533319,5.5127357171475,0.2157157454535978,11.113555363688553,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma1p500/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_staged,vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma2p000,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma2p000,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma2p000,legacy_prb_3_3_n2_gaussian_pair,2,32,256,manual_fine_schedule,0.01,90250,277470,32.52603885104696,5.514559543751667,0.21997135022167313,11.439732274583791,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma2p000/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
progress,vs3_n2_dt0p01_T160pi_K32_sweep_staged,vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma3p000,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma3p000,legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma3p000,legacy_prb_3_3_n2_gaussian_pair,2,32,256,manual_fine_schedule,0.01,92500,277470,33.33693732655782,5.5062076163225,0.2142956477703892,11.010629435580247,0.0005,0.0005,out/vs3_n2_dt0p01_T160pi_K32_sweep_staged/gauss_sigma3p000/a8p000_K32_tmax502p655_VsER3p000_VlER3p000
done,tmp/n1_vs3_100step_20260708,tmp/n1_vs3_100step_20260708/out,legacy_prb_3_3_n1_tmp100,legacy_prb_tmp100,legacy_prb_cosine,1,16,48,fixed,0.002,100,100,100.0,0.0014396503466666667,0.05182741248,0.0,0.001999999999999863,0.002,tmp/n1_vs3_100step_20260708/out/a8p000_K16_tmax0p200_VsER3p000_VlER3p000
