s,phi,g,inv_g2
0.005698900989144203,0.29949849964222691,1.3116187174117451,0.58127920794533039
0.005719487647342922,0.3005456971934235,1.3113780328047779,0.58149259842919609
0.0057400818636999494,0.30159289474462014,1.3111373481978108,0.58170610643969312
0.0057606836423783865,0.30264009229581673,1.3108966635908437,0.58191973206314263
0.0057812929875443947,0.30368728984701332,1.3106559789838763,0.58213347538594484
0.0058019099033671962,0.30473448739820991,1.3104152943769092,0.58234733649457893
0.0058225343940190759,0.3057816849494065,1.310174609769942,0.58256131547560397
0.005843166463675384,0.30682888250060308,1.3099339251629747,0.58277541241565889
0.005863806116514542,0.30787608005179973,1.3096932405560076,0.58298962740146121
0.0058844533567180418,0.30892327760299632,1.3094525559490404,0.58320396051980894
0.0059051081884704511,0.3099704751541929,1.3092118713420731,0.58341841185757992
0.0059257706159594158,0.31101767270538949,1.3089711867351059,0.58363298150173126
0.0059464406433756617,0.31206487025658608,1.3087305021281388,0.58384766953930067
0.0059671182749129973,0.31311206780778267,1.3084898175211714,0.5840624760574058
0.005987803514768319,0.31415926535897931,1.3082491329142043,0.58427740114324378
0.0060084968124695486,0.3152064629101759,1.3079803049297649,0.58451759781401746
0.0060291986180683191,0.31625366046137249,1.3077114769453255,0.5847579426326619
0.0060499089368126497,0.31730085801256908,1.3074426489608864,0.58499843572103449
0.0060706277739548762,0.31834805556376566,1.307173820976447,0.58523907720111823
0.0060913551347516557,0.31939525311496225,1.3069049929920076,0.58547986719502121
0.0061120910244639717,0.3204424506661589,1.3066361650075682,0.58572080582497699
0.0061328354483571358,0.32148964821735548,1.3063673370231288,0.58596189321334546
0.0061535884117007982,0.32253684576855207,1.3060985090386896,0.58620312948261177
0.0061743499197689459,0.32358404331974866,1.3058296810542502,0.58644451475538795
0.0061951199778399113,0.32463124087094525,1.3055608530698108,0.58668604915441169
0.0062158985911963749,0.32567843842214184,1.3052920250853715,0.58692773280254718
0.0062366857651253698,0.32672563597333848,1.3050231971009321,0.58716956582278546
0.0062574815049182848,0.32777283352453507,1.3047543691164929,0.58741154833824361
0.0062782858158708732,0.32882003107573166,1.3044855411320535,0.5876536804721666
0.0062990987032832523,0.32986722862692824,1.3042167131476141,0.58789596234792563
0.0063199201724599132,0.33091442617812483,1.3039478851631747,0.58813839408901936
0.0063407502287097187,0.33196162372932142,1.3036790571787353,0.58838097581907367
0.0063615888773459152,0.33300882128051806,1.3034102291942962,0.58862370766184191
0.0063824361236861273,0.33405601883171465,1.3031414012098568,0.58886658974120565
0.0064032919730523758,0.33510321638291124,1.3028725732254174,0.58910962218117358
0.0064241564307710693,0.33615041393410783,1.302603745240978,0.58935280510588273
0.0064450295021730173,0.33719761148530442,1.3023349172565386,0.58959613863959814
0.0064659111925934329,0.33824480903650106,1.3020660892720994,0.58983962290671288
0.0064868015073719313,0.33929200658769765,1.30179726128766,0.59008325803174921
0.0065077004518525432,0.34033920413889424,1.3015284333032207,0.59032704413935755
0.0065286085159168995,0.34138640169009082,1.3012294559016273,0.59059834866769856
0.0065495261900856147,0.34243359924128741,1.300930478500034,0.59086984026962563
0.0065704534809859416,0.343480796792484,1.3006315010984404,0.59114151911716994
0.0065913903952512275,0.34452799434368064,1.300332523696847,0.59141338538255983
0.0066123369395209193,0.34557519189487723,1.3000335462952537,0.59168543923822203
0.0066332931204405761,0.34662238944607382,1.2997345688936603,0.59195768085678191
0.0066542589446618719,0.34766958699727041,1.2994355914920668,0.5922301104110631
0.0066752344188426033,0.348716784548467,1.2991366140904734,0.5925027280740881
0.0066962195496466977,0.34976398209966358,1.2988376366888801,0.59277553401907868
0.0067172143437442215,0.35081117965086023,1.2985386592872867,0.5930485284194561
