job_id=605827
array_job_id=605823
array_task_id=0
job_name=vs3n2st3
partition=epyc
node_list=doom
excluded_nodes=bar
workdir=/home/gyqyan/zexuan/ecg1d_code/1D_thouless_pumping
cpus_per_task=32
mem_per_node=16384
binary=./build/ecg1d_vs3_n2_dt001_staged_full
case_label=gauss_sigma1p250
mode=gauss
sigma=1.25
planning_estimate=staged local dt: shoulders dt/10, core dt/20, 277470 steps; 32-core benchmark gauss ~0.23 s/step near s=0.25
start_time=2026-07-09T16:31:01+08:00
config=legacy_prb_3_3_n2_pathpad_K32_dt0p01_staged_gauss_sigma1p250 lambda_C=1.00e-08 rcond=1.00e-04 | TDVP param dimension=256
progress N=2 step 26250/277470 9.5% t=104.10496 eta_s=52243.9 E=-0.97969327 P=0.79167348 dP=-0.20798541 r12=8.01556748 Vg=0.00001522 norm=1.00000000 rank=29/256 sv_max=2.02e+03 resid=1.80e-01
progress N=2 step 26500/277470 9.6% t=104.22996 eta_s=52189.7 E=-0.97921645 P=0.79137646 dP=-0.20828243 r12=8.01455401 Vg=0.00001539 norm=1.00000000 rank=29/256 sv_max=2.01e+03 resid=1.83e-01
progress N=2 step 26750/277470 9.6% t=104.35496 eta_s=52148.5 E=-0.97874070 P=0.79108318 dP=-0.20857571 r12=8.01354766 Vg=0.00001558 norm=1.00000000 rank=29/256 sv_max=2.00e+03 resid=1.87e-01
progress N=2 step 27000/277470 9.7% t=104.47996 eta_s=52095.9 E=-0.97826561 P=0.79079341 dP=-0.20886548 r12=8.01254545 Vg=0.00001579 norm=1.00000000 rank=29/256 sv_max=1.99e+03 resid=1.91e-01
progress N=2 step 27250/277470 9.8% t=104.60496 eta_s=52051.6 E=-0.97779114 P=0.79050672 dP=-0.20915217 r12=8.01154407 Vg=0.00001601 norm=1.00000000 rank=29/256 sv_max=1.98e+03 resid=1.96e-01
progress N=2 step 27500/277470 9.9% t=104.72996 eta_s=52005.7 E=-0.97731767 P=0.79022251 dP=-0.20943638 r12=8.01054042 Vg=0.00001625 norm=1.00000000 rank=29/256 sv_max=1.98e+03 resid=2.03e-01
progress N=2 step 27750/277470 10.0% t=104.85496 eta_s=51953.9 E=-0.97684453 P=0.78994006 dP=-0.20971883 r12=8.00953158 Vg=0.00001650 norm=1.00000000 rank=29/256 sv_max=1.98e+03 resid=2.10e-01
progress N=2 step 28000/277470 10.1% t=104.97996 eta_s=51908.3 E=-0.97637242 P=0.78965866 dP=-0.21000023 r12=8.00851441 Vg=0.00001675 norm=1.00000000 rank=29/256 sv_max=1.98e+03 resid=2.19e-01
progress N=2 step 28250/277470 10.2% t=105.10496 eta_s=51838.5 E=-0.97590072 P=0.78937785 dP=-0.21028104 r12=8.00748485 Vg=0.00001701 norm=1.00000000 rank=29/256 sv_max=1.98e+03 resid=2.30e-01
progress N=2 step 28500/277470 10.3% t=105.22996 eta_s=51790.2 E=-0.97542967 P=0.78909760 dP=-0.21056130 r12=8.00643732 Vg=0.00001726 norm=1.00000000 rank=29/256 sv_max=1.99e+03 resid=2.43e-01
progress N=2 step 28750/277470 10.4% t=105.35496 eta_s=51744.1 E=-0.97495932 P=0.78881838 dP=-0.21084051 r12=8.00536470 Vg=0.00001750 norm=1.00000000 rank=29/256 sv_max=1.99e+03 resid=2.58e-01
progress N=2 step 29000/277470 10.5% t=105.47996 eta_s=51697.8 E=-0.97448924 P=0.78854121 dP=-0.21111768 r12=8.00425899 Vg=0.00001772 norm=1.00000000 rank=29/256 sv_max=2.00e+03 resid=2.75e-01
progress N=2 step 29250/277470 10.5% t=105.60496 eta_s=51653.8 E=-0.97402017 P=0.78826753 dP=-0.21139136 r12=8.00311243 Vg=0.00001794 norm=1.00000000 rank=29/256 sv_max=2.00e+03 resid=2.91e-01
progress N=2 step 29500/277470 10.6% t=105.72996 eta_s=51587.0 E=-0.97355134 P=0.78799903 dP=-0.21165986 r12=8.00191848 Vg=0.00001814 norm=1.00000000 rank=29/256 sv_max=2.01e+03 resid=3.05e-01
progress N=2 step 29750/277470 10.7% t=105.85496 eta_s=51536.0 E=-0.97308319 P=0.78773752 dP=-0.21192137 r12=8.00067258 Vg=0.00001834 norm=1.00000000 rank=29/256 sv_max=2.01e+03 resid=3.13e-01
progress N=2 step 30000/277470 10.8% t=105.97996 eta_s=51487.6 E=-0.97261558 P=0.78748468 dP=-0.21217422 r12=7.99937246 Vg=0.00001853 norm=1.00000000 rank=29/256 sv_max=2.01e+03 resid=3.11e-01
progress N=2 step 30250/277470 10.9% t=106.10496 eta_s=51441.7 E=-0.97214830 P=0.78724194 dP=-0.21241696 r12=7.99801805 Vg=0.00001871 norm=1.00000000 rank=29/256 sv_max=2.01e+03 resid=3.01e-01
progress N=2 step 30500/277470 11.0% t=106.22996 eta_s=51397.1 E=-0.97168188 P=0.78701039 dP=-0.21264851 r12=7.99661115 Vg=0.00001889 norm=1.00000000 rank=29/256 sv_max=2.02e+03 resid=2.85e-01
progress N=2 step 30750/277470 11.1% t=106.35496 eta_s=51340.5 E=-0.97121566 P=0.78679066 dP=-0.21286823 r12=7.99515502 Vg=0.00001907 norm=1.00000000 rank=29/256 sv_max=2.02e+03 resid=2.67e-01
progress N=2 step 31000/277470 11.2% t=106.47996 eta_s=51287.5 E=-0.97075020 P=0.78658286 dP=-0.21307603 r12=7.99365398 Vg=0.00001924 norm=1.00000000 rank=29/256 sv_max=2.03e+03 resid=2.49e-01
progress N=2 step 31250/277470 11.3% t=106.60496 eta_s=51226.0 E=-0.97028516 P=0.78638649 dP=-0.21327240 r12=7.99211333 Vg=0.00001942 norm=1.00000000 rank=29/256 sv_max=2.04e+03 resid=2.33e-01
progress N=2 step 31500/277470 11.4% t=106.72996 eta_s=51160.0 E=-0.96982056 P=0.78620042 dP=-0.21345847 r12=7.99053944 Vg=0.00001959 norm=1.00000000 rank=29/256 sv_max=2.05e+03 resid=2.19e-01
progress N=2 step 31750/277470 11.4% t=106.85496 eta_s=51109.7 E=-0.96935672 P=0.78602288 dP=-0.21363601 r12=7.98893998 Vg=0.00001975 norm=1.00000000 rank=29/256 sv_max=2.05e+03 resid=2.08e-01
progress N=2 step 32000/277470 11.5% t=106.97996 eta_s=51058.8 E=-0.96889311 P=0.78585148 dP=-0.21380742 r12=7.98732414 Vg=0.00001990 norm=1.00000000 rank=29/256 sv_max=2.06e+03 resid=2.00e-01
progress N=2 step 32250/277470 11.6% t=107.10496 eta_s=51016.5 E=-0.96843039 P=0.78568337 dP=-0.21397552 r12=7.98570243 Vg=0.00002003 norm=1.00000000 rank=29/256 sv_max=2.07e+03 resid=1.93e-01
progress N=2 step 32500/277470 11.7% t=107.22996 eta_s=50969.4 E=-0.96796804 P=0.78551540 dP=-0.21414349 r12=7.98408599 Vg=0.00002013 norm=1.00000000 rank=29/256 sv_max=2.08e+03 resid=1.88e-01
progress N=2 step 32750/277470 11.8% t=107.35496 eta_s=50927.1 E=-0.96750626 P=0.78534436 dP=-0.21431453 r12=7.98248548 Vg=0.00002021 norm=1.00000000 rank=29/256 sv_max=2.08e+03 resid=1.84e-01
progress N=2 step 33000/277470 11.9% t=107.47996 eta_s=50876.8 E=-0.96704521 P=0.78516722 dP=-0.21449167 r12=7.98090964 Vg=0.00002027 norm=1.00000000 rank=29/256 sv_max=2.09e+03 resid=1.81e-01
progress N=2 step 33250/277470 12.0% t=107.60496 eta_s=50820.9 E=-0.96658444 P=0.78498136 dP=-0.21467753 r12=7.97936420 Vg=0.00002030 norm=1.00000000 rank=29/256 sv_max=2.09e+03 resid=1.78e-01
progress N=2 step 33500/277470 12.1% t=107.72996 eta_s=50776.4 E=-0.96612467 P=0.78478459 dP=-0.21487430 r12=7.97785122 Vg=0.00002030 norm=1.00000000 rank=29/256 sv_max=2.09e+03 resid=1.77e-01
progress N=2 step 33750/277470 12.2% t=107.85496 eta_s=50725.1 E=-0.96566524 P=0.78457519 dP=-0.21508370 r12=7.97636909 Vg=0.00002029 norm=1.00000000 rank=29/256 sv_max=2.09e+03 resid=1.77e-01
progress N=2 step 34000/277470 12.3% t=107.97996 eta_s=50680.0 E=-0.96520646 P=0.78435184 dP=-0.21530705 r12=7.97491306 Vg=0.00002027 norm=1.00000000 rank=29/256 sv_max=2.08e+03 resid=1.77e-01
progress N=2 step 34250/277470 12.3% t=108.10496 eta_s=50636.5 E=-0.96474838 P=0.78411351 dP=-0.21554538 r12=7.97347601 Vg=0.00002025 norm=1.00000000 rank=29/256 sv_max=2.08e+03 resid=1.78e-01
progress N=2 step 34500/277470 12.4% t=108.22996 eta_s=50590.7 E=-0.96429062 P=0.78385944 dP=-0.21579945 r12=7.97204945 Vg=0.00002023 norm=1.00000000 rank=29/256 sv_max=2.07e+03 resid=1.78e-01
progress N=2 step 34750/277470 12.5% t=108.35496 eta_s=50548.3 E=-0.96383391 P=0.78358911 dP=-0.21606978 r12=7.97062445 Vg=0.00002021 norm=1.00000000 rank=29/256 sv_max=2.06e+03 resid=1.80e-01
progress N=2 step 35000/277470 12.6% t=108.47996 eta_s=50501.8 E=-0.96337753 P=0.78330230 dP=-0.21635659 r12=7.96919248 Vg=0.00002020 norm=1.00000000 rank=29/256 sv_max=2.05e+03 resid=1.81e-01
progress N=2 step 35250/277470 12.7% t=108.60496 eta_s=50459.2 E=-0.96292189 P=0.78299914 dP=-0.21665975 r12=7.96774597 Vg=0.00002020 norm=1.00000000 rank=29/256 sv_max=2.05e+03 resid=1.82e-01
progress N=2 step 35500/277470 12.8% t=108.72996 eta_s=50415.1 E=-0.96246693 P=0.78268015 dP=-0.21697874 r12=7.96627867 Vg=0.00002021 norm=1.00000000 rank=29/256 sv_max=2.05e+03 resid=1.83e-01
progress N=2 step 35750/277470 12.9% t=108.85496 eta_s=50369.7 E=-0.96201238 P=0.78234622 dP=-0.21731267 r12=7.96478583 Vg=0.00002022 norm=1.00000000 rank=29/256 sv_max=2.04e+03 resid=1.83e-01
progress N=2 step 36000/277470 13.0% t=108.97996 eta_s=50317.6 E=-0.96155887 P=0.78199856 dP=-0.21766033 r12=7.96326437 Vg=0.00002023 norm=1.00000000 rank=29/256 sv_max=2.05e+03 resid=1.84e-01
progress N=2 step 36250/277470 13.1% t=109.10496 eta_s=50268.7 E=-0.96110573 P=0.78163867 dP=-0.21802022 r12=7.96171308 Vg=0.00002024 norm=1.00000000 rank=29/256 sv_max=2.05e+03 resid=1.85e-01
progress N=2 step 36500/277470 13.2% t=109.22996 eta_s=50224.4 E=-0.96065342 P=0.78126827 dP=-0.21839062 r12=7.96013290 Vg=0.00002024 norm=1.00000000 rank=29/256 sv_max=2.05e+03 resid=1.86e-01
progress N=2 step 36750/277470 13.2% t=109.35496 eta_s=50178.0 E=-0.96020178 P=0.78088925 dP=-0.21876964 r12=7.95852721 Vg=0.00002023 norm=1.00000000 rank=29/256 sv_max=2.06e+03 resid=1.88e-01
progress N=2 step 37000/277470 13.3% t=109.47996 eta_s=50129.9 E=-0.95975064 P=0.78050363 dP=-0.21915526 r12=7.95690179 Vg=0.00002020 norm=1.00000000 rank=29/256 sv_max=2.06e+03 resid=1.89e-01
progress N=2 step 37250/277470 13.4% t=109.60496 eta_s=50080.2 E=-0.95930054 P=0.78011359 dP=-0.21954530 r12=7.95526439 Vg=0.00002015 norm=1.00000000 rank=29/256 sv_max=2.07e+03 resid=1.91e-01
progress N=2 step 37500/277470 13.5% t=109.72996 eta_s=50030.7 E=-0.95885085 P=0.77972142 dP=-0.21993747 r12=7.95362390 Vg=0.00002009 norm=1.00000000 rank=29/256 sv_max=2.08e+03 resid=1.93e-01
progress N=2 step 37750/277470 13.6% t=109.85496 eta_s=49978.6 E=-0.95840200 P=0.77932959 dP=-0.22032930 r12=7.95198921 Vg=0.00002001 norm=1.00000000 rank=29/256 sv_max=2.09e+03 resid=1.94e-01
progress N=2 step 38000/277470 13.7% t=109.97996 eta_s=49912.1 E=-0.95795381 P=0.77894061 dP=-0.22071828 r12=7.95036830 Vg=0.00001992 norm=1.00000000 rank=29/256 sv_max=2.10e+03 resid=1.96e-01
progress N=2 step 38250/277470 13.8% t=110.10496 eta_s=49858.5 E=-0.95750615 P=0.77855690 dP=-0.22110199 r12=7.94876751 Vg=0.00001983 norm=1.00000000 rank=29/256 sv_max=2.11e+03 resid=1.98e-01
progress N=2 step 38500/277470 13.9% t=110.22996 eta_s=49813.1 E=-0.95705938 P=0.77818055 dP=-0.22147834 r12=7.94719141 Vg=0.00001973 norm=1.00000000 rank=29/256 sv_max=2.11e+03 resid=1.99e-01
progress N=2 step 38750/277470 14.0% t=110.35496 eta_s=49771.7 E=-0.95661307 P=0.77781312 dP=-0.22184578 r12=7.94564290 Vg=0.00001964 norm=1.00000000 rank=29/256 sv_max=2.11e+03 resid=2.00e-01
progress N=2 step 39000/277470 14.1% t=110.47996 eta_s=49731.8 E=-0.95616759 P=0.77745545 dP=-0.22220344 r12=7.94412366 Vg=0.00001955 norm=1.00000000 rank=29/256 sv_max=2.12e+03 resid=2.00e-01
progress N=2 step 39250/277470 14.1% t=110.60496 eta_s=49691.9 E=-0.95572275 P=0.77710770 dP=-0.22255119 r12=7.94263470 Vg=0.00001947 norm=1.00000000 rank=29/256 sv_max=2.12e+03 resid=2.00e-01
progress N=2 step 39500/277470 14.2% t=110.72996 eta_s=49644.9 E=-0.95527849 P=0.77676937 dP=-0.22288952 r12=7.94117675 Vg=0.00001940 norm=1.00000000 rank=29/256 sv_max=2.11e+03 resid=2.00e-01
progress N=2 step 39750/277470 14.3% t=110.85496 eta_s=49600.5 E=-0.95483514 P=0.77643945 dP=-0.22321944 r12=7.93975061 Vg=0.00001934 norm=1.00000000 rank=29/256 sv_max=2.11e+03 resid=1.99e-01
progress N=2 step 40000/277470 14.4% t=110.97996 eta_s=49556.2 E=-0.95439226 P=0.77611655 dP=-0.22354234 r12=7.93835708 Vg=0.00001929 norm=1.00000000 rank=29/256 sv_max=2.11e+03 resid=1.97e-01
progress N=2 step 40250/277470 14.5% t=111.10496 eta_s=49511.1 E=-0.95395023 P=0.77579903 dP=-0.22385986 r12=7.93699674 Vg=0.00001924 norm=1.00000000 rank=29/256 sv_max=2.11e+03 resid=1.95e-01
progress N=2 step 40500/277470 14.6% t=111.22996 eta_s=49463.5 E=-0.95350883 P=0.77548508 dP=-0.22417381 r12=7.93566947 Vg=0.00001920 norm=1.00000000 rank=29/256 sv_max=2.11e+03 resid=1.93e-01
progress N=2 step 40750/277470 14.7% t=111.35496 eta_s=49418.7 E=-0.95306799 P=0.77517281 dP=-0.22448608 r12=7.93437385 Vg=0.00001916 norm=1.00000000 rank=29/256 sv_max=2.10e+03 resid=1.91e-01
progress N=2 step 41000/277470 14.8% t=111.47996 eta_s=49375.4 E=-0.95262803 P=0.77486024 dP=-0.22479865 r12=7.93310673 Vg=0.00001911 norm=1.00000000 rank=29/256 sv_max=2.10e+03 resid=1.88e-01
progress N=2 step 41250/277470 14.9% t=111.60496 eta_s=49332.9 E=-0.95218852 P=0.77454544 dP=-0.22511345 r12=7.93186300 Vg=0.00001906 norm=1.00000000 rank=29/256 sv_max=2.09e+03 resid=1.85e-01
progress N=2 step 41500/277470 15.0% t=111.72996 eta_s=49287.5 E=-0.95174983 P=0.77422651 dP=-0.22543238 r12=7.93063576 Vg=0.00001899 norm=1.00000000 rank=29/256 sv_max=2.08e+03 resid=1.81e-01
progress N=2 step 41750/277470 15.0% t=111.85496 eta_s=49228.0 E=-0.95131174 P=0.77390172 dP=-0.22575717 r12=7.92941657 Vg=0.00001892 norm=1.00000000 rank=29/256 sv_max=2.07e+03 resid=1.77e-01
progress N=2 step 42000/277470 15.1% t=111.97996 eta_s=49178.8 E=-0.95087420 P=0.77356956 dP=-0.22608933 r12=7.92819597 Vg=0.00001884 norm=1.00000000 rank=29/256 sv_max=2.07e+03 resid=1.73e-01
progress N=2 step 42250/277470 15.2% t=112.10496 eta_s=49134.5 E=-0.95043754 P=0.77322882 dP=-0.22643007 r12=7.92696388 Vg=0.00001875 norm=1.00000000 rank=29/256 sv_max=2.06e+03 resid=1.68e-01
progress N=2 step 42500/277470 15.3% t=112.22996 eta_s=49091.4 E=-0.95000133 P=0.77287867 dP=-0.22678023 r12=7.92571015 Vg=0.00001867 norm=1.00000000 rank=29/256 sv_max=2.05e+03 resid=1.63e-01
progress N=2 step 42750/277470 15.4% t=112.35496 eta_s=49041.0 E=-0.94956595 P=0.77251865 dP=-0.22714024 r12=7.92442503 Vg=0.00001860 norm=1.00000000 rank=29/256 sv_max=2.05e+03 resid=1.58e-01
progress N=2 step 43000/277470 15.5% t=112.47996 eta_s=48986.6 E=-0.94913121 P=0.77214864 dP=-0.22751025 r12=7.92309989 Vg=0.00001856 norm=1.00000000 rank=29/256 sv_max=2.05e+03 resid=1.53e-01
progress N=2 step 43250/277470 15.6% t=112.60496 eta_s=48941.2 E=-0.94869705 P=0.77176867 dP=-0.22789022 r12=7.92172803 Vg=0.00001853 norm=1.00000000 rank=29/256 sv_max=2.05e+03 resid=1.49e-01
progress N=2 step 43500/277470 15.7% t=112.72996 eta_s=48891.1 E=-0.94826381 P=0.77137884 dP=-0.22828005 r12=7.92030562 Vg=0.00001854 norm=1.00000000 rank=29/256 sv_max=2.06e+03 resid=1.46e-01
progress N=2 step 43750/277470 15.8% t=112.85496 eta_s=48847.0 E=-0.94783109 P=0.77097919 dP=-0.22867970 r12=7.91883252 Vg=0.00001857 norm=1.00000000 rank=29/256 sv_max=2.07e+03 resid=1.43e-01
progress N=2 step 44000/277470 15.9% t=112.97996 eta_s=48804.7 E=-0.94739924 P=0.77056973 dP=-0.22908916 r12=7.91731280 Vg=0.00001863 norm=1.00000000 rank=29/256 sv_max=2.08e+03 resid=1.40e-01
progress N=2 step 44250/277470 15.9% t=113.10496 eta_s=48761.3 E=-0.94696811 P=0.77015051 dP=-0.22950838 r12=7.91575480 Vg=0.00001872 norm=1.00000000 rank=29/256 sv_max=2.10e+03 resid=1.38e-01
progress N=2 step 44500/277470 16.0% t=113.22996 eta_s=48718.9 E=-0.94653761 P=0.76972170 dP=-0.22993719 r12=7.91417060 Vg=0.00001884 norm=1.00000000 rank=29/256 sv_max=2.12e+03 resid=1.36e-01
progress N=2 step 44750/277470 16.1% t=113.35496 eta_s=48672.7 E=-0.94610811 P=0.76928368 dP=-0.23037521 r12=7.91257502 Vg=0.00001896 norm=1.00000000 rank=29/256 sv_max=2.14e+03 resid=1.34e-01
progress N=2 step 45000/277470 16.2% t=113.47996 eta_s=48624.6 E=-0.94567919 P=0.76883706 dP=-0.23082184 r12=7.91098435 Vg=0.00001910 norm=1.00000000 rank=29/256 sv_max=2.16e+03 resid=1.33e-01
progress N=2 step 45250/277470 16.3% t=113.60496 eta_s=48578.5 E=-0.94525118 P=0.76838259 dP=-0.23127630 r12=7.90941497 Vg=0.00001923 norm=1.00000000 rank=29/256 sv_max=2.18e+03 resid=1.31e-01
progress N=2 step 45500/277470 16.4% t=113.72996 eta_s=48532.9 E=-0.94482394 P=0.76792115 dP=-0.23173774 r12=7.90788200 Vg=0.00001936 norm=1.00000000 rank=29/256 sv_max=2.20e+03 resid=1.30e-01
progress N=2 step 45750/277470 16.5% t=113.85496 eta_s=48488.8 E=-0.94439736 P=0.76745364 dP=-0.23220525 r12=7.90639828 Vg=0.00001948 norm=1.00000000 rank=29/256 sv_max=2.21e+03 resid=1.29e-01
progress N=2 step 46000/277470 16.6% t=113.97996 eta_s=48444.1 E=-0.94397185 P=0.76698089 dP=-0.23267800 r12=7.90497369 Vg=0.00001959 norm=1.00000000 rank=29/256 sv_max=2.22e+03 resid=1.28e-01
progress N=2 step 46250/277470 16.7% t=114.10496 eta_s=48400.9 E=-0.94354696 P=0.76650368 dP=-0.23315521 r12=7.90361493 Vg=0.00001968 norm=1.00000000 rank=29/256 sv_max=2.23e+03 resid=1.27e-01
progress N=2 step 46500/277470 16.8% t=114.22996 eta_s=48356.8 E=-0.94312302 P=0.76602257 dP=-0.23363632 r12=7.90232554 Vg=0.00001976 norm=1.00000000 rank=29/256 sv_max=2.23e+03 resid=1.26e-01
progress N=2 step 46750/277470 16.8% t=114.35496 eta_s=48312.9 E=-0.94269994 P=0.76553789 dP=-0.23412100 r12=7.90110604 Vg=0.00001983 norm=1.00000000 rank=29/256 sv_max=2.23e+03 resid=1.25e-01
progress N=2 step 47000/277470 16.9% t=114.47996 eta_s=48269.0 E=-0.94227757 P=0.76504968 dP=-0.23460921 r12=7.89995421 Vg=0.00001990 norm=1.00000000 rank=29/256 sv_max=2.22e+03 resid=1.25e-01
progress N=2 step 47250/277470 17.0% t=114.60496 eta_s=48223.7 E=-0.94185638 P=0.76455762 dP=-0.23510128 r12=7.89886521 Vg=0.00001996 norm=1.00000000 rank=29/256 sv_max=2.22e+03 resid=1.25e-01
progress N=2 step 47500/277470 17.1% t=114.72996 eta_s=48179.6 E=-0.94143590 P=0.76406102 dP=-0.23559787 r12=7.89783189 Vg=0.00002002 norm=1.00000000 rank=29/256 sv_max=2.21e+03 resid=1.25e-01
progress N=2 step 47750/277470 17.2% t=114.85496 eta_s=48134.5 E=-0.94101642 P=0.76355890 dP=-0.23609999 r12=7.89684515 Vg=0.00002009 norm=1.00000000 rank=29/256 sv_max=2.21e+03 resid=1.26e-01
progress N=2 step 48000/277470 17.3% t=114.97996 eta_s=48090.0 E=-0.94059790 P=0.76305002 dP=-0.23660887 r12=7.89589452 Vg=0.00002017 norm=1.00000000 rank=29/256 sv_max=2.20e+03 resid=1.27e-01
progress N=2 step 48250/277470 17.4% t=115.10496 eta_s=48045.5 E=-0.94018015 P=0.76253302 dP=-0.23712587 r12=7.89496897 Vg=0.00002026 norm=1.00000000 rank=29/256 sv_max=2.19e+03 resid=1.28e-01
progress N=2 step 48500/277470 17.5% t=115.22996 eta_s=47997.0 E=-0.93976355 P=0.76200658 dP=-0.23765231 r12=7.89405789 Vg=0.00002036 norm=1.00000000 rank=29/256 sv_max=2.18e+03 resid=1.30e-01
progress N=2 step 48750/277470 17.6% t=115.35496 eta_s=47947.6 E=-0.93934773 P=0.76146966 dP=-0.23818923 r12=7.89315190 Vg=0.00002048 norm=1.00000000 rank=29/256 sv_max=2.17e+03 resid=1.31e-01
progress N=2 step 49000/277470 17.7% t=115.47996 eta_s=47889.2 E=-0.93893283 P=0.76092165 dP=-0.23873724 r12=7.89224345 Vg=0.00002062 norm=1.00000000 rank=29/256 sv_max=2.17e+03 resid=1.33e-01
progress N=2 step 49250/277470 17.7% t=115.60496 eta_s=47837.2 E=-0.93851887 P=0.76036248 dP=-0.23929641 r12=7.89132699 Vg=0.00002078 norm=1.00000000 rank=29/256 sv_max=2.16e+03 resid=1.35e-01
progress N=2 step 49500/277470 17.8% t=115.72996 eta_s=47791.4 E=-0.93810569 P=0.75979269 dP=-0.23986621 r12=7.89039883 Vg=0.00002097 norm=1.00000000 rank=29/256 sv_max=2.16e+03 resid=1.37e-01
progress N=2 step 49750/277470 17.9% t=115.85496 eta_s=47744.0 E=-0.93769356 P=0.75921334 dP=-0.24044555 r12=7.88945661 Vg=0.00002119 norm=1.00000000 rank=29/256 sv_max=2.16e+03 resid=1.39e-01
progress N=2 step 50000/277470 18.0% t=115.97996 eta_s=47697.2 E=-0.93728220 P=0.75862593 dP=-0.24103296 r12=7.88849867 Vg=0.00002143 norm=1.00000000 rank=29/256 sv_max=2.15e+03 resid=1.40e-01
progress N=2 step 50250/277470 18.1% t=116.10496 eta_s=47651.1 E=-0.93687172 P=0.75803223 dP=-0.24162666 r12=7.88752325 Vg=0.00002168 norm=1.00000000 rank=29/256 sv_max=2.15e+03 resid=1.41e-01
progress N=2 step 50500/277470 18.2% t=116.22996 eta_s=47605.3 E=-0.93646217 P=0.75743415 dP=-0.24222474 r12=7.88652811 Vg=0.00002196 norm=1.00000000 rank=29/256 sv_max=2.16e+03 resid=1.42e-01
progress N=2 step 50750/277470 18.3% t=116.35496 eta_s=47553.2 E=-0.93605337 P=0.75683524 dP=-0.24282365 r12=7.88550537 Vg=0.00002226 norm=1.00000000 rank=30/256 sv_max=2.16e+03 resid=1.42e-01
progress N=2 step 51000/277470 18.4% t=116.47996 eta_s=47505.2 E=-0.93564558 P=0.75623633 dP=-0.24342256 r12=7.88442772 Vg=0.00002258 norm=1.00000000 rank=29/256 sv_max=2.17e+03 resid=1.42e-01
progress N=2 step 51250/277470 18.5% t=116.60496 eta_s=47459.8 E=-0.93523858 P=0.75563846 dP=-0.24402044 r12=7.88333136 Vg=0.00002294 norm=1.00000000 rank=29/256 sv_max=2.18e+03 resid=1.41e-01
progress N=2 step 51500/277470 18.6% t=116.72996 eta_s=47414.0 E=-0.93483242 P=0.75504312 dP=-0.24461577 r12=7.88220770 Vg=0.00002332 norm=1.00000000 rank=29/256 sv_max=2.19e+03 resid=1.40e-01
progress N=2 step 51750/277470 18.7% t=116.85496 eta_s=47365.4 E=-0.93442724 P=0.75445198 dP=-0.24520691 r12=7.88105014 Vg=0.00002372 norm=1.00000000 rank=29/256 sv_max=2.20e+03 resid=1.40e-01
progress N=2 step 52000/277470 18.7% t=116.97996 eta_s=47317.9 E=-0.93402282 P=0.75386655 dP=-0.24579234 r12=7.87986392 Vg=0.00002414 norm=1.00000000 rank=29/256 sv_max=2.22e+03 resid=1.40e-01
progress N=2 step 52250/277470 18.8% t=117.10496 eta_s=47269.2 E=-0.93361941 P=0.75328715 dP=-0.24637174 r12=7.87865871 Vg=0.00002455 norm=1.00000000 rank=29/256 sv_max=2.24e+03 resid=1.41e-01
progress N=2 step 52500/277470 18.9% t=117.22996 eta_s=47223.1 E=-0.93321686 P=0.75271355 dP=-0.24694534 r12=7.87744392 Vg=0.00002497 norm=1.00000000 rank=29/256 sv_max=2.26e+03 resid=1.41e-01
progress N=2 step 52750/277470 19.0% t=117.35496 eta_s=47170.3 E=-0.93281517 P=0.75214608 dP=-0.24751281 r12=7.87622961 Vg=0.00002537 norm=1.00000000 rank=29/256 sv_max=2.27e+03 resid=1.42e-01
progress N=2 step 53000/277470 19.1% t=117.47996 eta_s=47115.9 E=-0.93241450 P=0.75158555 dP=-0.24807334 r12=7.87502858 Vg=0.00002576 norm=1.00000000 rank=29/256 sv_max=2.29e+03 resid=1.43e-01
progress N=2 step 53250/277470 19.2% t=117.60496 eta_s=47063.6 E=-0.93201463 P=0.75103242 dP=-0.24862647 r12=7.87385532 Vg=0.00002613 norm=1.00000000 rank=29/256 sv_max=2.30e+03 resid=1.44e-01
progress N=2 step 53500/277470 19.3% t=117.72996 eta_s=47016.1 E=-0.93161574 P=0.75048631 dP=-0.24917258 r12=7.87272262 Vg=0.00002647 norm=1.00000000 rank=29/256 sv_max=2.31e+03 resid=1.45e-01
progress N=2 step 53750/277470 19.4% t=117.85496 eta_s=46968.8 E=-0.93121773 P=0.74994651 dP=-0.24971238 r12=7.87164013 Vg=0.00002677 norm=1.00000000 rank=29/256 sv_max=2.31e+03 resid=1.45e-01
progress N=2 step 54000/277470 19.5% t=117.97996 eta_s=46921.0 E=-0.93082054 P=0.74941260 dP=-0.25024629 r12=7.87061556 Vg=0.00002704 norm=1.00000000 rank=29/256 sv_max=2.32e+03 resid=1.44e-01
progress N=2 step 54250/277470 19.6% t=118.10496 eta_s=46873.7 E=-0.93042437 P=0.74888444 dP=-0.25077445 r12=7.86965572 Vg=0.00002727 norm=1.00000000 rank=29/256 sv_max=2.32e+03 resid=1.43e-01
progress N=2 step 54500/277470 19.6% t=118.22996 eta_s=46825.7 E=-0.93002897 P=0.74836162 dP=-0.25129728 r12=7.86876500 Vg=0.00002748 norm=1.00000000 rank=29/256 sv_max=2.31e+03 resid=1.41e-01
