job_id=605452
array_job_id=605450
array_task_id=1
case_label=gauss_sigma0p500
mode=gauss
sigma_gauss=0.5
job_name=vs3n2k32A
partition=epyc
node_list=fov
submit_dir=/home/gyqyan/zexuan/ecg1d_code/1D_thouless_pumping
workdir=/home/gyqyan/zexuan/ecg1d_code/1D_thouless_pumping
cpus_per_task=16
mem_per_node=16384
time_limit=unset
planning_estimate=K32 local-dt split A, 140747 steps; free about 13.7 h, gauss conservatively about 31.3 h per width
start_time=2026-07-09T12:30:39+08:00
config=legacy_prb_3_3_n2_pathpad_K32_dt0p01_gauss_sigma0p500 lambda_C=1.00e-08 rcond=1.00e-04 | TDVP param dimension=256
progress N=2 step 0/140747 0.0% t=0.00000 eta_s=nan E=-2.15315057 P=0.99965889 dP=0.00000000 r12=8.04559382 Vg=0.00000045 norm=1.00000000 rank=-1/256 sv_max=nan resid=nan
initial t=0.00000 tau=0.00000 E=-2.1531505736 <X>/a=0.9996588910 norm=1.0000000000 V_gauss=0.0000004527
progress N=2 step 25/140747 0.0% t=0.25000 eta_s=67997.5 E=-2.15304146 P=0.99964204 dP=-0.00001685 r12=8.04560166 Vg=0.00000047 norm=1.00000000 rank=36/256 sv_max=1.13e+02 resid=5.18e-02
progress N=2 step 50/140747 0.0% t=0.50000 eta_s=68073.4 E=-2.15268727 P=0.99952717 dP=-0.00013172 r12=8.04555423 Vg=0.00000049 norm=1.00000000 rank=37/256 sv_max=1.10e+02 resid=2.07e-02
progress N=2 step 75/140747 0.1% t=0.75000 eta_s=68026.7 E=-2.15209859 P=0.99921584 dP=-0.00044305 r12=8.04547926 Vg=0.00000053 norm=1.00000000 rank=36/256 sv_max=1.09e+02 resid=1.34e-02
progress N=2 step 100/140747 0.1% t=1.00000 eta_s=67998.3 E=-2.15129178 P=0.99862692 dP=-0.00103197 r12=8.04535659 Vg=0.00000061 norm=1.00000000 rank=36/256 sv_max=1.11e+02 resid=1.02e-02
progress N=2 step 125/140747 0.1% t=1.25000 eta_s=67987.5 E=-2.15028653 P=0.99771411 dP=-0.00194478 r12=8.04522480 Vg=0.00000067 norm=1.00000000 rank=35/256 sv_max=1.10e+02 resid=8.58e-03
progress N=2 step 150/140747 0.1% t=1.50000 eta_s=68055.9 E=-2.14910332 P=0.99646770 dP=-0.00319119 r12=8.04513159 Vg=0.00000070 norm=1.00000000 rank=35/256 sv_max=1.07e+02 resid=7.86e-03
progress N=2 step 175/140747 0.1% t=1.75000 eta_s=68010.4 E=-2.14776302 P=0.99491248 dP=-0.00474641 r12=8.04510558 Vg=0.00000070 norm=1.00000000 rank=37/256 sv_max=1.06e+02 resid=7.51e-03
progress N=2 step 200/140747 0.1% t=2.00000 eta_s=67970.6 E=-2.14628481 P=0.99310618 dP=-0.00655271 r12=8.04517886 Vg=0.00000064 norm=1.00000000 rank=35/256 sv_max=1.11e+02 resid=7.52e-03
progress N=2 step 225/140747 0.2% t=2.25000 eta_s=67968.8 E=-2.14468377 P=0.99113349 dP=-0.00852541 r12=8.04528361 Vg=0.00000055 norm=1.00000000 rank=35/256 sv_max=1.02e+02 resid=7.19e-03
progress N=2 step 250/140747 0.2% t=2.50000 eta_s=67993.4 E=-2.14296952 P=0.98909661 dP=-0.01056228 r12=8.04540204 Vg=0.00000052 norm=1.00000000 rank=35/256 sv_max=1.07e+02 resid=6.73e-03
progress N=2 step 275/140747 0.2% t=2.75000 eta_s=67992.9 E=-2.14114350 P=0.98712918 dP=-0.01252971 r12=8.04544943 Vg=0.00000051 norm=1.00000000 rank=35/256 sv_max=1.04e+02 resid=6.52e-03
progress N=2 step 300/140747 0.2% t=3.00000 eta_s=67975.0 E=-2.13919885 P=0.98533755 dP=-0.01432134 r12=8.04542818 Vg=0.00000052 norm=1.00000000 rank=35/256 sv_max=1.05e+02 resid=7.04e-03
progress N=2 step 325/140747 0.2% t=3.25000 eta_s=67947.0 E=-2.13712391 P=0.98379770 dP=-0.01586119 r12=8.04536225 Vg=0.00000056 norm=1.00000000 rank=36/256 sv_max=1.06e+02 resid=7.82e-03
progress N=2 step 350/140747 0.2% t=3.50000 eta_s=67915.6 E=-2.13490394 P=0.98257017 dP=-0.01708872 r12=8.04532622 Vg=0.00000056 norm=1.00000000 rank=36/256 sv_max=1.01e+02 resid=8.88e-03
progress N=2 step 375/140747 0.3% t=3.75000 eta_s=67887.4 E=-2.13252188 P=0.98167890 dP=-0.01797999 r12=8.04537063 Vg=0.00000052 norm=1.00000000 rank=35/256 sv_max=1.05e+02 resid=1.10e-02
progress N=2 step 400/140747 0.3% t=4.00000 eta_s=67850.4 E=-2.12996182 P=0.98110479 dP=-0.01855410 r12=8.04546294 Vg=0.00000053 norm=1.00000000 rank=36/256 sv_max=1.00e+02 resid=1.47e-02
progress N=2 step 425/140747 0.3% t=4.25000 eta_s=67833.2 E=-2.12721056 P=0.98079136 dP=-0.01886753 r12=8.04556184 Vg=0.00000053 norm=1.00000000 rank=37/256 sv_max=1.07e+02 resid=2.25e-02
progress N=2 step 450/140747 0.3% t=4.50000 eta_s=67822.6 E=-2.12425917 P=0.98065291 dP=-0.01900598 r12=8.04559107 Vg=0.00000053 norm=1.00000000 rank=37/256 sv_max=9.92e+01 resid=4.04e-02
progress N=2 step 475/140747 0.3% t=4.75000 eta_s=67801.2 E=-2.12110562 P=0.98058674 dP=-0.01907215 r12=8.04559085 Vg=0.00000056 norm=1.00000000 rank=38/256 sv_max=1.03e+02 resid=5.97e-02
progress N=2 step 500/140747 0.4% t=5.00000 eta_s=67775.7 E=-2.11775377 P=0.98050492 dP=-0.01915397 r12=8.04558719 Vg=0.00000058 norm=1.00000000 rank=37/256 sv_max=1.03e+02 resid=3.77e-02
progress N=2 step 525/140747 0.4% t=5.25000 eta_s=67738.9 E=-2.11421187 P=0.98031230 dP=-0.01934659 r12=8.04557152 Vg=0.00000059 norm=1.00000000 rank=36/256 sv_max=9.60e+01 resid=2.48e-02
progress N=2 step 550/140747 0.4% t=5.50000 eta_s=67700.0 E=-2.11049341 P=0.97991971 dP=-0.01973918 r12=8.04555117 Vg=0.00000058 norm=1.00000000 rank=35/256 sv_max=1.02e+02 resid=1.65e-02
progress N=2 step 575/140747 0.4% t=5.75000 eta_s=67672.2 E=-2.10661534 P=0.97927896 dP=-0.02037993 r12=8.04554758 Vg=0.00000053 norm=1.00000000 rank=35/256 sv_max=9.75e+01 resid=1.18e-02
progress N=2 step 600/140747 0.4% t=6.00000 eta_s=67635.9 E=-2.10259577 P=0.97835896 dP=-0.02129993 r12=8.04557463 Vg=0.00000051 norm=1.00000000 rank=35/256 sv_max=1.04e+02 resid=1.00e-02
progress N=2 step 625/140747 0.4% t=6.25000 eta_s=67605.9 E=-2.09845456 P=0.97715204 dP=-0.02250685 r12=8.04560315 Vg=0.00000058 norm=1.00000000 rank=35/256 sv_max=9.85e+01 resid=8.47e-03
progress N=2 step 650/140747 0.5% t=6.50000 eta_s=67571.6 E=-2.09421101 P=0.97568214 dP=-0.02397675 r12=8.04566990 Vg=0.00000063 norm=1.00000000 rank=35/256 sv_max=1.05e+02 resid=8.24e-03
progress N=2 step 675/140747 0.5% t=6.75000 eta_s=67541.4 E=-2.08988169 P=0.97400676 dP=-0.02565213 r12=8.04577265 Vg=0.00000061 norm=1.00000000 rank=35/256 sv_max=9.81e+01 resid=8.19e-03
progress N=2 step 700/140747 0.5% t=7.00000 eta_s=67519.9 E=-2.08548117 P=0.97220120 dP=-0.02745769 r12=8.04595167 Vg=0.00000058 norm=1.00000000 rank=35/256 sv_max=9.90e+01 resid=8.61e-03
progress N=2 step 725/140747 0.5% t=7.25000 eta_s=67500.7 E=-2.08101966 P=0.97035906 dP=-0.02929984 r12=8.04617166 Vg=0.00000056 norm=1.00000000 rank=35/256 sv_max=1.06e+02 resid=8.93e-03
progress N=2 step 750/140747 0.5% t=7.50000 eta_s=67483.8 E=-2.07650097 P=0.96857356 dP=-0.03108533 r12=8.04635405 Vg=0.00000056 norm=1.00000000 rank=35/256 sv_max=9.45e+01 resid=9.44e-03
progress N=2 step 775/140747 0.6% t=7.75000 eta_s=67463.4 E=-2.07192301 P=0.96693345 dP=-0.03272544 r12=8.04646553 Vg=0.00000056 norm=1.00000000 rank=35/256 sv_max=1.03e+02 resid=1.01e-02
progress N=2 step 800/140747 0.6% t=8.00000 eta_s=67442.7 E=-2.06727808 P=0.96552975 dP=-0.03412915 r12=8.04646855 Vg=0.00000053 norm=1.00000000 rank=35/256 sv_max=9.72e+01 resid=1.05e-02
progress N=2 step 825/140747 0.6% t=8.25000 eta_s=67426.8 E=-2.06255474 P=0.96440413 dP=-0.03525476 r12=8.04636721 Vg=0.00000053 norm=1.00000000 rank=35/256 sv_max=1.03e+02 resid=1.16e-02
progress N=2 step 850/140747 0.6% t=8.50000 eta_s=67410.6 E=-2.05774153 P=0.96356521 dP=-0.03609368 r12=8.04616396 Vg=0.00000058 norm=1.00000000 rank=35/256 sv_max=9.78e+01 resid=1.37e-02
progress N=2 step 875/140747 0.6% t=8.75000 eta_s=67392.0 E=-2.05282861 P=0.96300362 dP=-0.03665527 r12=8.04597090 Vg=0.00000058 norm=1.00000000 rank=35/256 sv_max=1.01e+02 resid=1.71e-02
progress N=2 step 900/140747 0.6% t=9.00000 eta_s=67378.8 E=-2.04780846 P=0.96269184 dP=-0.03696705 r12=8.04583295 Vg=0.00000054 norm=1.00000000 rank=34/256 sv_max=1.01e+02 resid=2.20e-02
progress N=2 step 925/140747 0.7% t=9.25000 eta_s=67363.0 E=-2.04267615 P=0.96257217 dP=-0.03708672 r12=8.04572950 Vg=0.00000054 norm=1.00000000 rank=35/256 sv_max=9.59e+01 resid=3.26e-02
progress N=2 step 950/140747 0.7% t=9.50000 eta_s=67341.0 E=-2.03743015 P=0.96257052 dP=-0.03708837 r12=8.04566505 Vg=0.00000058 norm=1.00000000 rank=34/256 sv_max=1.08e+02 resid=6.38e-02
progress N=2 step 975/140747 0.7% t=9.75000 eta_s=67326.3 E=-2.03207171 P=0.96260394 dP=-0.03705495 r12=8.04561851 Vg=0.00000062 norm=1.00000000 rank=34/256 sv_max=9.51e+01 resid=5.81e-02
progress N=2 step 1000/140747 0.7% t=10.00000 eta_s=67305.6 E=-2.02660570 P=0.96257775 dP=-0.03708114 r12=8.04565195 Vg=0.00000067 norm=1.00000000 rank=34/256 sv_max=1.04e+02 resid=3.53e-02
progress N=2 step 1025/140747 0.7% t=10.25000 eta_s=67293.0 E=-2.02104197 P=0.96241587 dP=-0.03724302 r12=8.04577814 Vg=0.00000067 norm=1.00000000 rank=35/256 sv_max=1.03e+02 resid=2.29e-02
progress N=2 step 1050/140747 0.7% t=10.50000 eta_s=67274.0 E=-2.01539263 P=0.96204406 dP=-0.03761483 r12=8.04598766 Vg=0.00000066 norm=1.00000000 rank=35/256 sv_max=9.81e+01 resid=1.77e-02
progress N=2 step 1075/140747 0.8% t=10.75000 eta_s=67260.1 E=-2.00967342 P=0.96140487 dP=-0.03825402 r12=8.04624004 Vg=0.00000063 norm=1.00000000 rank=34/256 sv_max=1.03e+02 resid=1.44e-02
progress N=2 step 1100/140747 0.8% t=11.00000 eta_s=67250.1 E=-2.00390139 P=0.96047847 dP=-0.03918042 r12=8.04653589 Vg=0.00000058 norm=1.00000000 rank=34/256 sv_max=1.00e+02 resid=1.21e-02
progress N=2 step 1125/140747 0.8% t=11.25000 eta_s=67239.9 E=-1.99809392 P=0.95926926 dP=-0.04038963 r12=8.04686625 Vg=0.00000057 norm=1.00000000 rank=34/256 sv_max=1.07e+02 resid=1.09e-02
