# same schedule mapped to the ECG main.cpp convention
# V^m = -Vs^m cos(4 pi x/a) - Vl^m cos(2 pi x/a + phi^m),
# Vs^m = Vs/2, Vl^m = Vl/2, phi^m(s) = 3 pi/2 - phi(s), DECREASING.
# Pumps +a/cycle like the paper (the frame map is a pure translation;
# only an INCREASING phi^m drive, like the Vs3Vl3 run, pumps -a).
s,phi
0.244131930650,4.097684017832
0.244145084947,4.096636820281
0.244158200016,4.095589622730
0.244171276031,4.094542425179
0.244184313168,4.093495227628
0.244197311600,4.092448030076
0.244210271497,4.091400832525
0.244223193033,4.090353634974
0.244236076375,4.089306437423
0.244248921695,4.088259239872
0.244261729159,4.087212042320
0.244274498934,4.086164844769
0.244287231188,4.085117647218
0.244299926085,4.084070449667
0.244312584116,4.083023252116
0.244325205766,4.081976054564
0.244337791193,4.080928857013
0.244350340552,4.079881659462
0.244362853999,4.078834461911
0.244375331687,4.077787264360
0.244387773769,4.076740066808
0.244400180397,4.075692869257
0.244412551723,4.074645671706
0.244424887897,4.073598474155
0.244437189069,4.072551276604
0.244449455387,4.071504079052
0.244461687000,4.070456881501
0.244473884055,4.069409683950
0.244486046697,4.068362486399
0.244498175072,4.067315288848
0.244510269326,4.066268091296
0.244522329601,4.065220893745
0.244534356040,4.064173696194
0.244546348786,4.063126498643
0.244558307981,4.062079301092
0.244570233764,4.061032103540
0.244582126276,4.059984905989
0.244593985656,4.058937708438
0.244605812041,4.057890510887
0.244617605875,4.056843313336
0.244629367597,4.055796115784
0.244641097338,4.054748918233
0.244652795229,4.053701720682
0.244664461398,4.052654523131
0.244676095974,4.051607325580
0.244687699087,4.050560128028
0.244699270863,4.049512930477
0.244710811429,4.048465732926
0.244722320911,4.047418535375
0.244733799434,4.046371337824
0.244745247124,4.045324140272
0.244756664104,4.044276942721
0.244768050498,4.043229745170
0.244779406428,4.042182547619
0.244790732018,4.041135350068
0.244802027387,4.040088152516
0.244813292657,4.039040954965
0.244824527948,4.037993757414
0.244835733379,4.036946559863
0.244846909070,4.035899362312
0.244858055138,4.034852164760
0.244869171702,4.033804967209
0.244880258878,4.032757769658
0.244891316782,4.031710572107
0.244902345818,4.030663374556
0.244913346384,4.029616177005
0.244924318590,4.028568979453
0.244935262546,4.027521781902
0.244946178361,4.026474584351
0.244957066144,4.025427386800
0.244967926001,4.024380189249
0.244978758042,4.023332991697
0.244989562371,4.022285794146
0.245000339096,4.021238596595
0.245011088322,4.020191399044
0.245021810154,4.019144201493
0.245032504697,4.018097003941
0.245043172054,4.017049806390
0.245053812331,4.016002608839
0.245064425628,4.014955411288
0.245075012049,4.013908213737
0.245085571696,4.012861016185
0.245096104671,4.011813818634
0.245106611073,4.010766621083
0.245117091004,4.009719423532
0.245127544564,4.008672225981
0.245137971852,4.007625028429
0.245148372966,4.006577830878
0.245158748006,4.005530633327
0.245169097339,4.004483435776
0.245179421330,4.003436238225
0.245189720073,4.002389040673
0.245199993660,4.001341843122
0.245210242182,4.000294645571
0.245220465733,3.999247448020
0.245230664402,3.998200250469
0.245240838281,3.997153052917
0.245250987459,3.996105855366
0.245261112027,3.995058657815
0.245271212074,3.994011460264
0.245281287690,3.992964262713
0.245291338961,3.991917065161
0.245301365978,3.990869867610
0.245311368827,3.989822670059
0.245321347595,3.988775472508
0.245331302370,3.987728274957
0.245341233238,3.986681077405
0.245351140285,3.985633879854
0.245361023596,3.984586682303
0.245370883257,3.983539484752
0.245380719353,3.982492287201
0.245390531967,3.981445089649
0.245400321185,3.980397892098
0.245410087089,3.979350694547
0.245419830017,3.978303496996
0.245429550307,3.977256299445
0.245439248036,3.976209101893
0.245448923284,3.975161904342
0.245458576127,3.974114706791
0.245468206645,3.973067509240
0.245477814914,3.972020311689
0.245487401011,3.970973114137
0.245496965013,3.969925916586
0.245506506997,3.968878719035
0.245516027037,3.967831521484
0.245525525211,3.966784323933
0.245535001593,3.965737126382
0.245544456257,3.964689928830
0.245553889279,3.963642731279
0.245563300733,3.962595533728
0.245572690693,3.961548336177
0.245582059232,3.960501138626
0.245591406423,3.959453941074
0.245600732340,3.958406743523
0.245610037055,3.957359545972
0.245619320639,3.956312348421
0.245628583166,3.955265150870
0.245637824706,3.954217953318
0.245647045331,3.953170755767
0.245656245354,3.952123558216
0.245665425085,3.951076360665
0.245674584591,3.950029163114
0.245683723940,3.948981965562
0.245692843197,3.947934768011
0.245701942429,3.946887570460
0.245711021702,3.945840372909
0.245720081081,3.944793175358
0.245729120632,3.943745977806
0.245738140419,3.942698780255
0.245747140508,3.941651582704
0.245756120963,3.940604385153
0.245765081847,3.939557187602
0.245774023226,3.938509990050
0.245782945162,3.937462792499
0.245791847719,3.936415594948
0.245800730960,3.935368397397
0.245809594948,3.934321199846
0.245818439745,3.933274002294
0.245827265414,3.932226804743
0.245836072016,3.931179607192
0.245844859613,3.930132409641
0.245853628268,3.929085212090
0.245862378040,3.928038014538
0.245871108991,3.926990816987
0.245879821411,3.925943619436
0.245888515589,3.924896421885
0.245897191583,3.923849224334
0.245905849449,3.922802026782
0.245914489245,3.921754829231
0.245923111026,3.920707631680
0.245931714849,3.919660434129
0.245940300770,3.918613236578
0.245948868845,3.917566039026
0.245957419130,3.916518841475
0.245965951679,3.915471643924
0.245974466548,3.914424446373
0.245982963792,3.913377248822
0.245991443465,3.912330051270
0.245999905622,3.911282853719
0.246008350317,3.910235656168
0.246016777605,3.909188458617
0.246025187538,3.908141261066
0.246033580171,3.907094063515
0.246041955556,3.906046865963
0.246050313747,3.904999668412
0.246058654797,3.903952470861
0.246066978759,3.902905273310
0.246075285684,3.901858075759
0.246083575626,3.900810878207
0.246091848855,3.899763680656
0.246100105641,3.898716483105
0.246108346032,3.897669285554
0.246116570079,3.896622088003
0.246124777828,3.895574890451
0.246132969330,3.894527692900
0.246141144631,3.893480495349
0.246149303780,3.892433297798
0.246157446825,3.891386100247
0.246165573813,3.890338902695
0.246173684792,3.889291705144
0.246181779809,3.888244507593
0.246189858911,3.887197310042
